code,fiscal_year,revenue,cogs,assets
171010,2024,44501337692.0,39380038487.0,104412607248.0
171010,2025,42682293992.0,35962892396.0,102310587744.0
171090,2017,123595927778.0,91623074670.0,117826130865.0
171090,2018,117997698578.0,95390735394.0,116006785368.0
171090,2019,87647565810.0,63709886393.0,120131791494.0
171090,2020,65640857994.0,51445777768.0,107497210758.0
171090,2021,46229294491.0,37944347793.0,102195349564.0
171090,2022,74052657060.0,56231389439.0,124869920000.0
171090,2023,62412802428.0,47528082174.0,134777562565.0
171090,2024,112925047956.0,87119808440.0,302897469887.0
171090,2025,515761033577.0,380289473705.0,365622084365.0
171120,2015,115052995182.0,82947516983.0,111434965825.0
171120,2016,120686730331.0,86771621428.0,127479259916.0
171120,2017,131372664480.0,109910601357.0,125271866746.0
171120,2018,137943446876.0,122205028168.0,133717906522.0
171120,2019,156075491387.0,130400393079.0,132849020190.0
171120,2020,132570839358.0,103597299026.0,137520124658.0
171120,2021,150416279224.0,123648743300.0,140810272529.0
171120,2022,152000680610.0,121018097035.0,151838026925.0
171120,2023,130782710870.0,106984669564.0,170954344084.0
171120,2024,141812364396.0,115173381565.0,152947866801.0
171120,2025,130272114072.0,104915705719.0,167114092836.0
172670,2021,41841806894.0,32577048659.0,112731808352.0
172670,2022,44318854365.0,31968975279.0,183879934830.0
172670,2023,47687929129.0,37498170047.0,198032982891.0
172670,2024,36667038178.0,44275202684.0,217658863148.0
172670,2025,48358194953.0,50842423099.0,205375473006.0
173130,2018,79083414788.0,66645503085.0,51562708199.0
173130,2019,104149382606.0,90595708512.0,65756400004.0
173130,2020,111973363216.0,94913951999.0,50929140848.0
173130,2021,121756063316.0,102309670360.0,76887115863.0
173130,2022,170585406981.0,144776445588.0,119291361210.0
173130,2023,224980562132.0,192111528984.0,125993769991.0
173130,2024,192885362327.0,159277131505.0,138071038763.0
173130,2025,233294461420.0,193210625590.0,149069140402.0
173940,2015,72671244336.0,55035159275.0,110111615369.0
173940,2016,91417168969.0,76346987065.0,134050053997.0
173940,2017,116687389018.0,94641037426.0,123872016547.0
173940,2018,74014341736.0,67847562945.0,84364232208.0
173940,2019,84190079127.0,74341385433.0,115339954397.0
173940,2020,72424739151.0,67839408489.0,131962461511.0
173940,2021,74189472530.0,66553481566.0,130680727152.0
173940,2022,65786471717.0,63579710369.0,95634405836.0
173940,2023,92154263323.0,85874038463.0,111794386922.0
173940,2024,86224155388.0,75821016906.0,118380430317.0
173940,2025,102369210132.0,89304635612.0,110174345027.0
174880,2016,101228633294.0,85074410552.0,100203874447.0
174880,2017,88636333767.0,76168587550.0,89240627246.0
174880,2018,118254864121.0,97243628986.0,102570897912.0
174880,2019,94837169073.0,86831060853.0,167185270652.0
174880,2020,47777055985.0,55307163384.0,136195655295.0
174880,2021,74683280128.0,74324755952.0,149942043748.0
174880,2022,66612962565.0,59649235257.0,84049665762.0
174880,2023,57033148674.0,49797462383.0,78963745215.0
174880,2024,74708617228.0,57950533343.0,87507637655.0
174880,2025,70732338406.0,55875547207.0,89195649847.0
174900,2017,3532425269.0,1522790598.0,20865042430.0
174900,2018,3920789776.0,1654550285.0,28703899554.0
174900,2019,14375025279.0,1376001007.0,46968450549.0
174900,2020,2771179187.0,1557922086.0,40129505612.0
174900,2021,3018054129.0,1399668435.0,29827550652.0
174900,2022,3406445731.0,1027922449.0,54060768986.0
174900,2023,2877031419.0,807310444.0,45435673163.0
174900,2024,2339823669.0,1262932953.0,48182887935.0
174900,2025,4714084167.0,3573944011.0,70746511792.0
175140,2015,52185321308.0,37352162860.0,44241217886.0
175140,2016,63665827877.0,42959629318.0,45951826142.0
175140,2017,56415906335.0,43275996335.0,75998758238.0
175140,2018,118479219268.0,102602807777.0,51714007497.0
175140,2019,75225409978.0,70195858787.0,54511420646.0
175140,2020,43505867857.0,41198714940.0,43137629197.0
175140,2021,46673243555.0,39761872577.0,42002607326.0
175140,2022,35536737811.0,32293665549.0,70093018408.0
175140,2023,38503045776.0,37919731419.0,50577142244.0
175140,2024,42683052327.0,34825082230.0,62046343451.0
175140,2025,55491024215.0,-46177480402.0,61931148269.0
175250,2018,33320492480.0,22044772130.0,121001405967.0
175250,2019,60922489710.0,42712171879.0,211892753289.0
175250,2020,90144211138.0,72047437795.0,195148791954.0
175250,2021,64282851849.0,68941937547.0,215448391763.0
175250,2022,59367111183.0,64946870753.0,224120548990.0
175250,2023,56806335194.0,55508450458.0,166137497036.0
175250,2024,69207253527.0,61600053369.0,132883280956.0
175250,2025,83384563119.0,78986680170.0,90499633547.0
176440,2016,201365777241.0,179144717039.0,97290755821.0
176440,2017,204322025638.0,187311308130.0,103459052665.0
176440,2018,226914096341.0,202682097392.0,104259772351.0
176440,2019,241988639664.0,223093055257.0,119154896775.0
176440,2020,5124440690.0,1108902777.0,45011603141.0
176440,2021,3761752259.0,1340694520.0,22341795209.0
176750,2024,35600990962.0,23367403352.0,65168342519.0
176750,2025,38572364091.0,24342071006.0,77676184457.0
177350,2015,52751850364.0,35870589643.0,67258749263.0
177350,2016,44002936387.0,33916903596.0,76210812268.0
177350,2017,80643960783.0,57768351011.0,97668551274.0
177350,2018,75788383757.0,56536962069.0,85246112793.0
177350,2019,42343767868.0,36226605289.0,86241040277.0
177350,2020,70783404023.0,55852679709.0,61023089459.0
177350,2021,24634415940.0,22634483859.0,93352088238.0
177350,2022,44128091436.0,39218559082.0,84636785555.0
177350,2023,26135468474.0,28522446226.0,72801923213.0
177350,2024,25708184138.0,23726043663.0,51320863538.0
177350,2025,16571060267.0,13066588435.0,58362007088.0
177830,2015,51726108865.0,50650725602.0,85076971014.0
177830,2016,76984703564.0,67345021666.0,102674835702.0
177830,2017,106136237888.0,94340990837.0,113945581733.0
177830,2018,112395078921.0,97502955827.0,123062728066.0
177830,2019,103613096413.0,97132465234.0,127289836457.0
177830,2020,141689828875.0,120261545986.0,132805125959.0
177830,2021,126264806691.0,109856811938.0,136879575573.0
177830,2022,118037938315.0,95841551124.0,142639644920.0
177830,2023,120684709193.0,107919696667.0,131198650363.0
177830,2024,132825071817.0,112106636586.0,165908944651.0
177830,2025,132540413436.0,116283431012.0,150651302969.0
177900,2024,18114302063.0,11986825273.0,72608970415.0
177900,2025,14494595306.0,10212111458.0,68418917492.0
178320,2017,237945883574.0,194398075110.0,259231951962.0
178320,2018,324577035824.0,261334338549.0,437784811300.0
178320,2019,392360900500.0,300291265872.0,563040745560.0
178320,2020,321896317585.0,269579242848.0,692052471094.0
178320,2021,606146777369.0,488552248013.0,1050009449283.0
178320,2022,787598942942.0,672901018995.0,1384813849004.0
178320,2023,778694260990.0,640746246363.0,1520116356485.0
178320,2024,1213752801436.0,1000328524307.0,2103214252543.0
178320,2025,1066330738953.0,955875580820.0,2306446623339.0
178780,2015,43867257129.0,36787265766.0,67563919922.0
178780,2016,28350453430.0,34503507946.0,64254403509.0
178780,2017,31989693181.0,31055952589.0,82530414718.0
178780,2018,52577681062.0,53484519431.0,55853722594.0
178780,2019,43391257005.0,43283320701.0,41962990835.0
178780,2020,35061212739.0,31860785690.0,29512624072.0
178780,2021,19635847535.0,17920380925.0,16214880546.0
178780,2022,13122276435.0,10373016807.0,11966515752.0
178780,2023,28812419144.0,22969733277.0,38323262629.0
178780,2024,45531803646.0,30801367120.0,46173092871.0
178780,2025,33906273181.0,16605141065.0,48287463621.0
178920,2015,136308520076.0,94385302432.0,269802134836.0
178920,2016,153056952120.0,106574627481.0,307540030126.0
178920,2017,216379448924.0,145611316547.0,341155484618.0
178920,2018,245472562183.0,165322060454.0,372365385062.0
178920,2019,223682314032.0,166404372037.0,392965082107.0
178920,2020,261788779258.0,177101311037.0,404031458892.0
178920,2021,301868719484.0,197783933537.0,472959621758.0
178920,2022,276440430491.0,196877245452.0,498996615717.0
178920,2023,217639383722.0,192335417319.0,517945909903.0
178920,2024,251295439548.0,187335205742.0,527526386235.0
178920,2025,263421091422.0,191186388470.0,464759120865.0
179290,2018,29599152901.0,15225912394.0,49258408401.0
179290,2019,32654539253.0,17946512936.0,57312609542.0
179290,2020,40203173509.0,21329507083.0,68083830570.0
179290,2021,50258893851.0,24291879215.0,78525158129.0
179290,2022,60662419171.0,27896405621.0,94048534813.0
179290,2023,46387389200.0,21076195015.0,98840835149.0
179290,2024,53753172637.0,22839346777.0,118527983570.0
179290,2025,67151796290.0,29027094620.0,141838109092.0
179530,2020,9815308301.0,5410207622.0,18840054461.0
179530,2021,11840173054.0,6827378925.0,20959343797.0
179530,2022,10631575436.0,7518137597.0,31018133561.0
179530,2023,10471949613.0,7254012675.0,28093228263.0
179530,2024,11136245199.0,7129657397.0,23074331955.0
179530,2025,12897074444.0,7749208590.0,48407432103.0
179900,2017,50909071718.0,25553237651.0,70113010094.0
179900,2018,47977085898.0,29432211935.0,77731151847.0
179900,2019,63087225111.0,41116164709.0,82836836664.0
179900,2020,59605293941.0,44095692096.0,91244372105.0
179900,2021,45199738788.0,33949152025.0,93688772373.0
179900,2022,36443362536.0,25003902363.0,115275081672.0
179900,2023,19361163288.0,15498468535.0,100826589268.0
179900,2024,18560210791.0,25718712300.0,160639757471.0
179900,2025,19972205414.0,35931148803.0,214289991906.0
180400,2015,5387371448.0,2644810778.0,22173331396.0
180400,2016,5097701601.0,3074925251.0,29696857444.0
180400,2017,4670448078.0,4024874308.0,56975415220.0
180400,2018,5305295044.0,6137028621.0,61195458185.0
180400,2019,5753135755.0,4988118257.0,30048015873.0
180400,2020,7696425341.0,7088783196.0,30617436853.0
180400,2021,7469834503.0,6809484762.0,41254556110.0
180400,2022,32184379157.0,22120385709.0,85950774592.0
180400,2023,46745087441.0,35792916364.0,99935912074.0
180400,2024,33946577478.0,28807717329.0,72358732227.0
180400,2025,29356591144.0,26036836325.0,154874154081.0
180640,2015,722309231518.0,563112374139.0,2315048938843.0
180640,2016,991024369234.0,797993330893.0,2062032035718.0
180640,2017,1149657255468.0,932448881001.0,2775783759727.0
180640,2018,1304892514563.0,1046267962383.0,2850066743347.0
180640,2019,1203497716660.0,1068895155072.0,2693659191237.0
180640,2020,408827146481.0,538926474564.0,3488569253234.0
180640,2021,395278013105.0,496567621357.0,3754742183026.0
180640,2022,200336082220.0,123247927989.0,3915077621174.0
180640,2023,275726817725.0,165340055541.0,3784921894235.0
180640,2024,292157342000.0,175430359000.0,4207157981000.0
180640,2025,298362106000.0,172578563000.0,4140658602000.0
181340,2017,53228212108.0,38336582633.0,68988906517.0
181340,2018,78919135357.0,61425832346.0,81222066849.0
181340,2019,67147272930.0,57112739711.0,75838633862.0
181340,2020,21967038495.0,28018328581.0,51679169650.0
181340,2021,47540436629.0,38126938161.0,68803563543.0
181340,2022,50453824936.0,37754721417.0,61510886073.0
181340,2023,12771336698.0,15188306620.0,34846056892.0
181710,2015,644602503325.0,-698944572243.0,1833329512620.0
181710,2016,856420458207.0,830052420031.0,1838187141784.0
181710,2017,909115708183.0,874382996231.0,2117583866579.0
181710,2018,1264567758330.0,1195930337129.0,2494654242448.0
181710,2019,1488596660564.0,1401919477658.0,2500321248630.0
181710,2020,1675172074936.0,1572978616942.0,2550930608901.0
181710,2021,1923677420336.0,1825808219104.0,3027171506519.0
181710,2022,2114869816089.0,2075816285432.0,3025182021029.0
181710,2023,2269614866943.0,2214016461430.0,3449677276360.0
182360,2015,22398853346.0,18217066277.0,27649411862.0
182360,2016,19465306410.0,20528043847.0,21470632726.0
182360,2017,24416090096.0,20167956495.0,22136132141.0
182360,2018,34459463906.0,28651321936.0,28829632101.0
182360,2019,29829671581.0,25272600541.0,32002668986.0
182360,2020,36938498752.0,28499473695.0,58849477346.0
182360,2021,71943559242.0,57723479624.0,60730592911.0
182360,2022,120637928352.0,94288182474.0,105911201026.0
182360,2023,142272172633.0,103528553940.0,153219970083.0
182360,2024,218283220461.0,156042532101.0,269962749592.0
182360,2025,87228103184.0,78471874460.0,258263677790.0
182400,2015,2513084443.0,785102458.0,32368511445.0
182400,2016,6875849190.0,1457861597.0,67511554239.0
182400,2017,4829585004.0,1485379217.0,54044210552.0
182400,2018,6268827447.0,1599038294.0,70564687641.0
182400,2019,8749217674.0,2353169615.0,182158965194.0
182400,2020,10371545183.0,3079793916.0,205307526403.0
182400,2021,13020252251.0,3734225731.0,180600794102.0
182400,2022,11262689377.0,2544099980.0,169695057937.0
182400,2023,9947882202.0,3562355530.0,54445233594.0
182400,2024,8800038505.0,1660238196.0,22878781256.0
182400,2025,7862515138.0,1204804952.0,14294115172.0
182690,2017,8057152737.0,9814830559.0,15262961905.0
182690,2018,8763791565.0,12254662999.0,19873056140.0
182690,2019,12349999390.0,14251794637.0,26327324940.0
182690,2020,17514016436.0,14322546921.0,55902575882.0
182690,2021,5269402992.0,5710681682.0,51605696093.0
183190,2015,448254599390.0,333928586064.0,809317420218.0
183190,2016,455724888278.0,343339930855.0,850532588855.0
183190,2017,461167085734.0,350531377070.0,906380756339.0
183190,2018,843763220025.0,671776963801.0,1928711184462.0
183190,2019,836810452048.0,660209692945.0,1915960050672.0
183190,2020,787547395550.0,615744406969.0,1901368870442.0
183190,2021,892569417094.0,656232718469.0,2037322290483.0
183190,2022,1040145906143.0,804125313088.0,2040009732425.0
183190,2023,1200454909494.0,929837350307.0,2120387915763.0
183190,2024,1110338447000.0,850518591000.0,2195403207000.0
183190,2025,1022789744000.0,830901028000.0,2177954305000.0
183300,2016,93983099201.0,50868078211.0,93196638840.0
183300,2017,125056374194.0,65162482638.0,121072950205.0
183300,2018,166567372055.0,87126525040.0,232717204876.0
183300,2019,173461446037.0,93047691107.0,292076428000.0
183300,2020,200828350060.0,110189512535.0,315096092801.0
183300,2021,257041930051.0,138975250603.0,376087006270.0
183300,2022,288376003971.0,161865183969.0,387796504542.0
183300,2023,307266896921.0,190582534093.0,593902816913.0
183300,2024,507138644286.0,272328834755.0,800342522976.0
183300,2025,604110117086.0,343492078624.0,1030236890259.0
183490,2017,26133210513.0,21970840230.0,36804545500.0
183490,2018,31034039114.0,26769278393.0,67045474396.0
183490,2019,31468723444.0,28804277222.0,84991166472.0
183490,2020,25818432585.0,23998879657.0,123802205798.0
183490,2021,22975498508.0,22688782866.0,133084134205.0
183490,2022,26637631236.0,24221314888.0,247554986724.0
183490,2023,76038893905.0,71690743601.0,211545507317.0
183490,2024,77377688864.0,73067746067.0,181743940859.0
183490,2025,67750824736.0,64367756942.0,148592462348.0
184230,2015,13528883434.0,7165891899.0,50478362721.0
184230,2016,49543829965.0,35498755186.0,93876010664.0
184230,2017,55343524896.0,38452478613.0,83033096139.0
184230,2018,45381802802.0,36277754114.0,78073694352.0
184230,2019,45088761128.0,32973573514.0,47971816446.0
184230,2020,40572116332.0,21685057771.0,46407986141.0
184230,2021,24669735159.0,7882527768.0,63964761367.0
184230,2022,37323741652.0,17330680912.0,94907202866.0
184230,2023,54733280066.0,28705003056.0,91846725203.0
184230,2024,42923546759.0,25353456480.0,103611572099.0
184230,2025,61635674499.0,20543276644.0,151995348743.0
185490,2017,301033820.0,203672423.0,30284294273.0
185490,2018,2035287736.0,1273345166.0,54044076308.0
185490,2019,4245379708.0,2307879433.0,47309380878.0
185490,2020,3363423685.0,1810109065.0,44427028873.0
185490,2021,3242116197.0,1737788474.0,104991144724.0
185490,2022,5293453594.0,2547374797.0,80381230693.0
185490,2023,3125394060.0,1238336061.0,78102743380.0
185490,2024,3355764039.0,2198143200.0,65305811618.0
185490,2025,3566784886.0,2451203660.0,68051360344.0
185750,2015,592493473515.0,296312148751.0,576286704427.0
185750,2016,831985529732.0,497098888575.0,641698870445.0
185750,2017,884362807619.0,524706461994.0,677205334901.0
185750,2018,956218889275.0,575815576906.0,711494874195.0
185750,2019,1079337661993.0,675059108495.0,801352143165.0
185750,2020,1303005524392.0,813865705432.0,946333120173.0
185750,2021,1343559362914.0,847741079311.0,1046700072179.0
185750,2022,1488344728646.0,945705336555.0,1124882797791.0
185750,2023,1669404438769.0,1007202929712.0,1402428435512.0
185750,2024,1586430795630.0,1053819618983.0,1458764796383.0
185750,2025,1692403987134.0,1166026094152.0,1800298497462.0
186230,2019,48831865530.0,39379899064.0,72321984958.0
186230,2020,62676118804.0,51846613730.0,89110557922.0
186230,2021,83237751431.0,72571114626.0,101659337580.0
186230,2022,83007100959.0,73119560790.0,105974434682.0
186230,2023,58874226647.0,57185363578.0,97246190114.0
186230,2024,87683082859.0,75154282656.0,101351798638.0
