출발일,code,name,유형,등급,국면,시장낙폭,당시종가,2일누적,핵심선,카드수익,청산,경과일,40일수익,시총,표준수익,표준봉,표준how,단기수익,단기봉,단기how,창완결126,창완결20
2002-12-27,001230,동국홀딩스,A,C,실행,-29.9,4770.0,-13.3,주60주,-5.6,손절,1,-9.4,395937150000,-0.055974842767295585,1,손절,-0.055974842767295585,1,손절,True,True
2002-12-24,003620,KG모빌리티,A,A,실행,-27.7,5810.0,-13.3,월10,-9.1,손절,3,-2.6,765610182960,-0.09087779690189335,3,손절,-0.06099827882960407,2,트레일,True,True
2002-12-23,004010,004010,A,C,실행,-26.3,8900.0,-12.3,주60주,-5.5,손절,1,1.2,554412220220,-0.055337078651685356,1,손절,-0.055337078651685356,1,손절,True,True
2002-12-16,002380,KCC,A,A,실행,-26.2,120500.0,-15.7,주60주,-5.3,손절,8,-14.1,1350055320000,-0.05261479944674974,8,손절,0.06224066390041494,5,목표전량,True,True
2002-11-29,003550,LG,A,A,실행,-22.7,8450.0,-13.3,일240,-9.6,손절,18,-17.3,720725072600,-0.09609467455621312,18,손절,-0.06584615384615378,18,트레일,True,True
2002-10-22,006400,삼성SDI,A,C,실행,-31.8,72900.0,-16.7,주60주,10.0,목표,4,7.3,3821194985400,0.08724279835390947,39,2단트레일,0.06675811614083216,4,목표전량,True,True
2002-10-09,005300,롯데칠성,A,B,실행,-33.9,608000.0,-12.0,일240,-5.0,손절,1,7.1,890786160000,-0.050000000000000044,1,손절,-0.050000000000000044,1,손절,True,True
2002-10-09,006400,삼성SDI,A,C,실행,-33.9,70700.0,-12.2,주60주,-5.3,손절,1,16.7,3821194985400,-0.0526874115983027,1,손절,-0.0526874115983027,1,손절,True,True
2002-09-26,035760,CJ ENM,A,B,실행,-29.4,58100.0,-12.5,주60주,-8.1,손절,7,-3.4,763382454600,-0.08106712564543894,7,손절,-0.0530808950086058,3,트레일,True,True
2002-09-26,011170,롯데케미칼,A,A,실행,-29.4,18400.0,-13.4,주60주,-6.0,손절,2,23.4,812430000000,-0.05996467391304361,2,손절,-0.05996467391304361,2,손절,True,True
2002-09-25,035760,CJ ENM,A,B,실행,-29.8,58500.0,-22.0,주60주,-5.0,손절,3,-4.3,763382454600,-0.050000000000000044,3,손절,-0.03439316239316237,3,트레일,True,True
2002-09-24,012750,에스원,A,B,실행,-28.3,18950.0,-13.9,주60주,8.0,목표,3,9.0,919580107600,0.04023746701846964,8,2단트레일,0.05364995602462619,2,목표전량,True,True
2002-09-24,012990,012990,A,C,실행,-28.3,11600.0,-14.7,주60주,-7.8,트레일,11,28.0,700600000000,-0.07827586206896553,11,트레일,-0.03637931034482755,5,트레일,True,True
2002-09-24,035760,CJ ENM,A,A,실행,-28.3,66400.0,-17.0,일240,-5.5,손절,1,-17.2,763382454600,-0.05533838478915665,1,손절,-0.05533838478915665,1,손절,True,True
2002-09-23,012750,에스원,A,B,실행,-27.5,20000.0,-12.3,일240,-5.5,손절,2,2.0,919580107600,-0.054749999999999965,2,손절,-0.054749999999999965,2,손절,True,True
2002-09-09,011200,HMM,A,C,실행,-25.6,2690.0,-13.2,주60주,7.6,목표,6,-21.4,327772868220,0.040260223048327104,11,2단트레일,0.050805452292441045,3,목표전량,True,True
2002-09-03,014900,014900,A,A,실행,-21.0,9140.0,-16.9,주60주,-7.5,손절,3,-11.7,511504202000,-0.07495395696571838,3,손절,-0.04879649890590809,3,트레일,True,True
2002-08-07,002790,아모레퍼시픽홀딩스,A,B,실행,-27.5,118000.0,-13.2,일240,7.6,목표,3,2.1,1096603200000,0.08067796610169498,16,2단트레일,0.05084745762711873,2,목표전량,True,True
2002-08-06,028150,028150,A,A,실행,-28.1,103500.0,-13.0,일240,7.5,목표,3,-19.9,836718750000,0.09434782608695658,22,2단트레일,0.0499194847020934,2,목표전량,True,True
2002-08-06,005440,현대지에프홀딩스,A,A,실행,-28.1,30500.0,-12.4,일240,7.0,목표,3,-24.4,1025257161000,0.04881967213114746,22,2단트레일,0.04699453551912569,2,목표전량,True,True
2002-08-05,003600,003600,A,C,실행,-27.9,15300.0,-15.5,주60주,9.2,목표,8,-17.3,2348442207000,0.045751633986928164,24,2단트레일,0.061002178649237404,4,목표전량,True,True
2002-07-31,009840,009840,A,A,실행,-23.4,2825.0,-21.1,월10,-1.6,트레일,3,-46.0,441561749300,-0.015646017699115,3,트레일,0.08908554572271377,2,목표전량,True,True
2002-07-29,000700,유수홀딩스,A,A,실행,-25.3,5510.0,-13.5,월10,-5.7,손절,5,-8.0,376315495500,-0.05689655172413799,5,손절,0.052026618269812586,1,목표전량,True,True
2002-07-22,014900,014900,A,C,실행,-23.1,8200.0,-15.6,주60주,9.3,목표,1,4.9,364965198700,0.07756097560975617,4,2단트레일,0.06178861788617884,1,목표전량,True,True
2002-07-22,005940,NH투자증권,A,A,실행,-23.1,13750.0,-12.4,주60주,7.1,목표,3,19.6,1626189760000,0.035454545454545405,5,2단트레일,0.047272727272727355,1,목표전량,True,True
2002-07-11,001830,001830,A,A,실행,-18.4,5290.0,-12.6,주60주,7.2,목표,1,-21.2,511295109760,0.08238185255198494,4,2단트레일,0.04788909892879656,1,목표전량,True,True
2002-07-11,018880,한온시스템,A,B,실행,-18.4,43450.0,-14.0,주60주,-5.9,손절,5,-3.5,575436400000,-0.05912830840046024,5,손절,-0.04294591484464905,5,트레일,True,True
2002-06-27,003540,대신증권,A,C,실행,-24.2,16800.0,-15.8,주60주,9.4,목표,1,16.1,1102572640000,0.15449404761904761,15,2단트레일,0.0625,1,목표전량,True,True
2002-06-27,005385,현대차우,A,B,실행,-24.2,11500.0,-19.9,주60주,12.4,목표,1,30.9,439424685000,0.17604347826086963,12,2단트레일,0.08260869565217388,1,목표전량,True,True
2002-06-27,001450,현대해상,A,A,실행,-24.2,31150.0,-13.5,월10,7.8,목표,1,13.0,400512000000,0.13218298555377217,13,2단트레일,0.05189941144997312,1,목표전량,True,True
2002-06-27,034120,SBS,A,A,실행,-24.2,40000.0,-13.8,일240,8.0,목표,4,8.2,1238568057500,0.07350000000000001,17,2단트레일,0.053333333333333455,1,목표전량,True,True
2002-06-26,000700,유수홀딩스,A,B,실행,-25.1,5000.0,-12.3,주60주,7.0,목표,3,10.0,438676349040,0.17036000000000007,12,2단트레일,0.046666666666666634,2,목표전량,True,True
2002-06-26,003690,코리안리,A,C,실행,-25.1,25800.0,-18.1,주60주,11.0,목표,1,17.4,394275189000,0.1333720930232557,15,2단트레일,0.07364341085271309,1,목표전량,True,True
2002-06-26,001120,LX인터내셔널,A,A,실행,-25.1,4140.0,-14.6,주60주,8.5,목표,2,34.3,394400000000,0.0899154589371981,16,2단트레일,0.05676328502415462,2,목표전량,True,True
2002-06-26,024110,기업은행,A,B,실행,-25.1,7100.0,-13.1,일240,7.5,목표,4,7.0,2553422967000,0.05328169014084505,16,2단트레일,0.05023474178403764,2,목표전량,True,True
2002-06-26,009150,삼성전기,A,B,실행,-25.1,49600.0,-17.3,주60주,10.5,목표,1,10.5,5340599264000,0.13435483870967735,10,2단트레일,0.06989247311827951,1,목표전량,True,True
2002-06-26,010140,삼성중공업,A,C,실행,-25.1,4185.0,-13.2,월10,7.6,목표,6,5.0,997336933920,0.03793309438470727,13,2단트레일,0.05057745917960976,2,목표전량,True,True
2002-06-26,003540,대신증권,A,C,실행,-25.1,17000.0,-17.7,주60주,10.7,목표,2,17.1,1102572640000,0.15414705882352941,16,2단트레일,0.07156862745098036,2,목표전량,True,True
2002-06-26,001450,현대해상,A,B,실행,-25.1,30600.0,-19.5,일240,12.1,목표,2,16.2,400512000000,0.16437908496732023,14,2단트레일,0.08061002178649246,1,목표전량,True,True
2002-06-25,009150,삼성전기,A,C,실행,-19.4,54800.0,-14.9,월10,-11.7,손절,1,4.4,5340599264000,-0.11726277372262772,1,손절,-0.11726277372262772,1,손절,True,True
2002-06-20,036570,NC,A,C,실행,-17.1,142000.0,-12.1,주60주,-7.7,트레일,4,-8.5,800347500000,-0.07661971830985914,4,트레일,0.045774647887323994,1,목표전량,True,True
2002-06-19,036570,NC,A,C,실행,-17.2,143500.0,-14.6,주60주,-5.3,손절,1,-8.0,800347500000,-0.05331010452961671,1,손절,-0.05331010452961671,1,손절,True,True
2002-06-19,002790,아모레퍼시픽홀딩스,A,B,실행,-17.2,102000.0,-13.6,주60주,7.8,목표,1,27.5,1105104000000,0.25098039215686274,19,2단트레일,0.05228758169934644,1,목표전량,True,True
2002-06-18,028080,휴맥스홀딩스,A,B,실행,-13.7,30800.0,-17.3,주60주,-7.2,손절,1,-26.8,1095002417250,-0.07159090909090904,1,손절,-0.07159090909090904,1,손절,True,True
2002-06-17,034020,두산에너빌리티,A,C,실행,-13.7,8650.0,-14.4,월10,-6.1,손절,2,-24.9,831516000000,-0.06098265895953758,2,손절,-0.05979190751445085,2,트레일,True,True
2002-06-17,028080,휴맥스홀딩스,A,A,실행,-13.7,32800.0,-22.5,일240,-5.0,손절,1,-31.1,1095002417250,-0.050000000000000155,1,손절,-0.050000000000000155,1,손절,True,True
2002-05-31,005890,005890,A,C,실행,-15.1,8020.0,-13.0,주60주,-5.0,손절,1,-12.2,538417743640,-0.050000000000000044,1,손절,-0.050000000000000044,1,손절,True,True
2002-05-30,009410,태영건설,A,A,실행,-13.0,35000.0,-12.5,월10,7.1,목표,6,-10.3,325464000000,0.0357142857142857,7,2단트레일,0.04761904761904745,6,목표전량,True,True
2002-05-29,008770,호텔신라,A,B,실행,-10.9,8070.0,-12.8,주60주,-6.2,손절,3,-16.1,431729331000,-0.062360594795539015,3,손절,-0.062360594795539015,3,손절,True,True
2002-05-15,015940,015940,A,C,실행,-8.0,23700.0,-12.2,월10,-5.0,손절,4,-22.2,632095200000,-0.050000000000000044,4,손절,-0.050000000000000044,4,손절,True,True
2002-04-30,001830,001830,A,A,실행,-10.2,5090.0,-15.9,주60주,9.4,목표,4,-10.2,569473109120,0.0779174852652259,8,2단트레일,0.06286836935166984,4,목표전량,True,True
2002-04-29,002610,002610,A,B,실행,-10.6,66900.0,-27.7,주60주,-5.7,손절,1,-48.2,6980313150000,-0.05667427199247077,1,손절,-0.05667427199247077,1,손절,True,True
2002-04-25,008270,008270,A,C,실행,-6.9,2950.0,-15.5,주60주,-5.0,손절,2,-36.3,530528655200,-0.050000000000000044,2,손절,-0.048813559322033906,2,트레일,True,True
2002-04-23,009720,009720,A,B,주의,-1.3,80000.0,-17.1,일240,-6.6,손절,3,-5.9,904218000000,-0.06597929687500004,3,손절,-0.03169999999999995,2,트레일,True,True
2002-04-12,003620,KG모빌리티,A,B,주의,-4.7,1110.0,-27.5,주60주,-5.3,손절,1,-43.8,1171947326125,-0.05328078078078091,1,손절,-0.05328078078078091,1,손절,True,True
2002-02-15,000660,SK하이닉스,A,C,주의,-1.6,2015.0,-20.4,월10,-5.0,손절,1,-32.3,2467465118240,-0.050000000000000044,1,손절,-0.050000000000000044,1,손절,True,True
2002-01-16,000660,SK하이닉스,A,C,실행,-5.4,2675.0,-15.5,일240,-8.5,손절,1,-42.2,2447239994320,-0.08453738317757009,1,손절,-0.08453738317757009,1,손절,True,True
2001-12-18,008670,008670,A,C,실행,-8.6,4940.0,-14.5,일240,8.5,목표,2,13.4,1009945736140,0.14194331983805664,17,2단트레일,0.05668016194331993,2,목표전량,True,True
2001-12-18,001510,SK증권,A,B,실행,-8.6,2130.0,-15.3,주60주,9.0,목표,6,13.6,805094685065,0.15354460093896716,16,2단트레일,0.0602503912363066,2,목표전량,True,True
2001-12-17,009830,한화솔루션,A,C,실행,-8.0,3470.0,-16.4,월10,9.8,목표,8,77.8,403619249700,0.08155619596541785,17,2단트레일,0.06532180595581161,8,목표전량,True,True
2001-09-17,005440,현대지에프홀딩스,A,A,실행,-31.0,10100.0,-18.5,주60주,11.4,목표,1,68.8,420412000000,0.4652475247524752,49,2단트레일,0.07590759075907605,1,목표전량,True,True
2001-09-13,005380,현대차,A,A,실행,-27.9,18750.0,-15.2,월10,-8.0,손절,1,25.3,4666589352600,-0.08040000000000003,1,손절,-0.08040000000000003,1,손절,True,True
2001-09-13,000270,기아,A,C,실행,-27.9,7500.0,-14.3,주60주,-5.8,손절,1,26.7,3319370316600,-0.057599999999999985,1,손절,-0.057599999999999985,1,손절,True,True
2001-09-13,035720,카카오,A,C,실행,-27.9,28350.0,-12.6,월10,-8.4,손절,1,11.1,398728037500,-0.08350970017636683,1,손절,-0.08350970017636683,1,손절,True,True
2001-09-13,006260,LS,A,C,실행,-27.9,13800.0,-13.5,월10,-6.0,손절,1,3.3,534520000000,-0.06032608695652175,1,손절,-0.06032608695652175,1,손절,True,True
2001-09-12,036570,NC,A,B,실행,-31.3,92000.0,-14.4,월10,-5.0,손절,2,31.5,496023750000,-0.050000000000000044,2,손절,-0.03200000000000003,2,트레일,True,True
2001-09-12,027460,027460,A,B,실행,-31.3,26500.0,-15.3,주60주,9.1,목표,1,,3407114175600,0.04528301886792452,12,2단트레일,0.060377358490566024,1,목표전량,False,True
2001-09-12,023130,023130,A,A,실행,-31.3,16000.0,-13.0,일240,7.5,목표,1,,5221686647600,0.03749999999999998,7,2단트레일,0.050000000000000044,1,목표전량,False,True
2001-09-12,005380,현대차,A,B,실행,-31.3,18800.0,-17.9,월10,-5.0,손절,2,19.7,4666589352600,-0.050000000000000044,2,손절,-0.050000000000000044,2,손절,True,True
2001-09-12,028080,휴맥스홀딩스,A,C,실행,-31.3,17650.0,-13.9,월10,8.1,목표,1,35.4,501942004200,0.040368271954674184,6,2단트레일,0.053824362606232246,1,목표전량,True,True
2001-09-03,006800,미래에셋증권,A,C,실행,-26.6,7800.0,-13.3,일240,7.7,목표,1,-4.5,1233562445090,0.038461538461538436,7,2단트레일,0.05128205128205132,1,목표전량,True,True
2001-09-03,005940,NH투자증권,A,B,실행,-26.6,8090.0,-12.1,월10,-7.2,트레일,7,7.5,1010644346250,-0.07213844252163171,7,트레일,0.04573547589616811,1,목표전량,True,True
2001-08-24,003450,003450,A,A,실행,-24.2,8280.0,-17.6,주60주,-8.6,트레일,5,-11.2,961538620770,-0.08599033816425117,5,트레일,-0.0444444444444444,5,트레일,True,True
2001-07-26,010520,010520,A,C,실행,-37.4,3240.0,-12.1,주60주,6.9,목표,12,-14.5,350157600000,0.03433641975308643,16,2단트레일,0.04578189300411517,12,목표전량,True,True
2001-07-23,009720,009720,A,B,실행,-38.4,74200.0,-12.1,일240,6.9,목표,9,-29.9,823484250000,0.034366576819407024,13,2단트레일,0.04582210242587603,3,목표전량,True,True
2001-07-19,010120,LS ELECTRIC,A,A,실행,-35.9,2245.0,-14.3,주60주,-5.6,손절,1,-18.3,385636118350,-0.05634743875278392,1,손절,-0.05634743875278392,1,손절,True,True
2001-07-18,010120,LS ELECTRIC,A,B,실행,-36.5,2300.0,-16.4,주60주,-7.2,손절,2,-13.7,385636118350,-0.07154710144927545,2,손절,-0.03200000000000003,2,트레일,True,True
2001-07-11,009720,009720,A,B,실행,-35.0,69400.0,-27.7,주60주,0.0,트레일,2,-8.8,823484250000,0.0004610951008645614,2,트레일,0.12776176753122015,1,목표전량,True,True
2001-07-09,003450,003450,A,B,실행,-34.2,8380.0,-15.4,주60주,9.1,목표,3,-3.3,1093388398200,0.0628281622911695,6,2단트레일,0.06085918854415273,1,목표전량,True,True
2001-07-09,006800,미래에셋증권,A,B,실행,-34.2,8050.0,-12.6,월10,7.2,목표,4,2.4,1437354989210,0.03602484472049694,5,2단트레일,0.0480331262939957,3,목표전량,True,True
2001-04-16,009540,HD한국조선해양,A,A,실행,-44.0,22350.0,-14.7,일240,8.6,목표,6,28.9,2128000000000,0.09429530201342284,19,2단트레일,0.05741983594332578,3,목표전량,True,True
2001-04-13,009540,HD한국조선해양,A,B,실행,-43.2,22300.0,-17.6,일240,10.7,목표,8,21.5,2128000000000,0.1057174887892377,20,2단트레일,0.07100149476831086,4,목표전량,True,True
2001-03-30,006400,삼성SDI,A,C,실행,-42.4,54000.0,-13.3,일240,7.7,목표,4,19.4,2505153798000,0.038425925925925974,5,2단트레일,0.051234567901234485,4,목표전량,True,True
2001-03-13,023130,023130,A,A,실행,-42.4,14500.0,-14.7,주60주,-6.6,손절,6,5.9,5423002775300,-0.06637931034482758,6,손절,-0.03875862068965519,2,트레일,True,True
2001-03-13,003540,대신증권,A,C,실행,-42.4,10600.0,-17.2,주60주,10.4,목표,1,39.2,663495040000,0.05188679245283023,2,2단트레일,0.0691823899371069,1,목표전량,True,True
2001-03-13,015580,015580,A,C,실행,-42.4,11100.0,-13.3,일240,-5.7,트레일,8,6.8,3723653208000,-0.056576576576576554,8,트레일,0.0510510510510509,1,목표전량,False,True
2001-03-05,005890,005890,A,B,실행,-38.3,6560.0,-16.4,월10,-8.1,트레일,5,-7.2,527004898700,-0.08109756097560972,5,트레일,-0.039329268292682906,5,트레일,True,True
2001-03-05,009830,한화솔루션,A,C,실행,-38.3,3630.0,-13.6,일240,7.9,목표,1,-3.6,418568110800,0.039256198347107474,6,2단트레일,0.052341597796143224,1,목표전량,True,True
2001-03-05,001510,SK증권,A,A,실행,-38.3,2480.0,-12.8,일240,-6.0,손절,5,-3.8,762793351495,-0.060422547043010866,5,손절,0.04905913978494625,1,목표전량,True,True
2001-02-22,035610,솔본,A,C,실행,-40.2,21100.0,-13.9,월10,-5.3,트레일,4,-9.0,700890243300,-0.05327014218009474,4,트레일,0.05371248025276465,1,목표전량,True,True
2001-02-05,000210,DL,A,A,실행,-40.7,5760.0,-12.7,일240,7.3,목표,3,-6.9,355593434000,0.04444444444444451,17,2단트레일,0.04861111111111116,2,목표전량,True,True
2001-02-05,003490,대한항공,A,C,실행,-40.7,7230.0,-13.8,월10,8.0,목표,8,-21.4,539869099000,0.04011065006915626,19,2단트레일,0.05348086675887509,6,목표전량,True,True
2001-01-11,000140,하이트진로홀딩스,A,C,실행,-47.0,36800.0,-13.6,주60주,-5.0,손절,4,17.4,439137504000,-0.050000000000000044,4,손절,-0.03749999999999998,4,트레일,True,True
2001-01-11,004020,현대제철,A,C,실행,-47.0,3050.0,-14.3,월10,8.4,목표,1,29.5,486286268000,0.041803278688524625,2,2단트레일,0.05573770491803276,1,목표전량,True,True
2001-01-03,010950,S-Oil,A,A,실행,-50.8,23400.0,-14.9,일240,-4.9,트레일,2,11.8,1548013390000,-0.04854700854700855,2,트레일,0.05840455840455827,1,목표전량,True,True
2000-11-23,000140,하이트진로홀딩스,A,C,실행,-51.4,37000.0,-14.0,일240,8.1,목표,3,3.0,617742251000,0.04054054054054046,4,2단트레일,0.054054054054053946,1,목표전량,True,True
2000-09-22,000270,기아,A,C,실행,-47.8,5970.0,-19.9,월10,-7.4,손절,13,33.8,3033817888500,-0.0738693467336683,13,손절,-0.04455611390284753,13,트레일,True,True
2000-09-19,000010,000010,A,C,실행,-46.1,2800.0,-17.2,월10,10.4,목표,1,6.8,2237562388925,0.17721428571428577,14,2단트레일,0.06904761904761902,1,목표전량,True,True
2000-09-19,009720,009720,A,A,실행,-46.1,51100.0,-21.4,주60주,-5.9,손절,1,51.3,690273562500,-0.05929549902152642,1,손절,-0.05929549902152642,1,손절,True,True
2000-09-18,000010,000010,A,C,실행,-45.5,2885.0,-24.6,월10,-5.3,손절,1,-1.9,2237562388925,-0.05329289428076256,1,손절,-0.05329289428076256,1,손절,True,True
2000-09-08,009050,009050,A,C,실행,-38.3,2920.0,-14.1,월10,-7.8,손절,1,19.9,450804814040,-0.07765410958904106,1,손절,-0.07765410958904106,1,손절,True,True
2000-08-31,005930,삼성전자,A,A,실행,-35.0,273500.0,-12.1,주60주,-6.5,손절,3,-40.4,41352691563500,-0.06450182815356498,3,손절,-0.05813528336380247,3,트레일,True,True
2000-08-24,020860,020860,A,A,실행,-32.1,62600.0,-12.1,주60주,-5.7,손절,1,-46.4,479108398500,-0.057421938232161907,1,손절,-0.057421938232161907,1,손절,True,True
2000-08-23,020860,020860,A,B,실행,-32.0,62700.0,-18.9,주60주,-5.9,손절,1,-52.2,479108398500,-0.0589252525252526,1,손절,-0.0589252525252526,1,손절,True,True
2000-08-18,020860,020860,A,C,실행,-31.2,74400.0,-22.1,일240,-6.9,트레일,3,-61.5,479108398500,-0.0691397849462364,3,트레일,-0.026827956989247115,2,트레일,True,True
2000-08-08,010120,LS ELECTRIC,A,C,실행,-37.1,3200.0,-15.6,월10,9.2,목표,2,-38.0,460170830300,0.047968750000000004,7,2단트레일,0.06145833333333339,1,목표전량,True,True
2000-08-07,000010,000010,A,C,실행,-36.2,2985.0,-12.2,월10,-5.6,손절,1,20.3,2261330122950,-0.056365159128978215,1,손절,-0.056365159128978215,1,손절,True,True
2000-08-04,009050,009050,A,A,실행,-33.0,3475.0,-13.3,주60주,7.7,목표,3,-19.4,526155474600,0.041165467625899343,4,2단트레일,0.05131894484412469,2,목표전량,True,True
2000-08-03,010520,010520,A,B,실행,-31.8,3725.0,-27.7,월10,-5.0,손절,1,-36.5,449883200000,-0.050000000000000044,1,손절,-0.050000000000000044,1,손절,True,True
2000-07-31,017670,SK텔레콤,A,A,실행,-33.3,278000.0,-13.1,주60주,-5.6,손절,5,-2.2,24784442260000,-0.05626921116168293,5,손절,0.050359712230215736,1,목표전량,True,True
