출발일,code,name,유형,등급,국면,시장낙폭,당시종가,2일누적,핵심선,카드수익,청산,경과일,40일수익,시총
2026-06-23,011210,현대위아,A,C,실행,-10.0,63400.0,-13.0,주60주,-5.7,손절,3,,2474752553000
2026-06-23,437730,삼현,A,B,실행,-10.0,38150.0,-13.6,일240,7.9,목표,1,,1620256673700
2026-06-23,332570,PS일렉트로닉스,A,C,실행,-10.0,5870.0,-13.0,일240,-6.0,손절,3,,549327980880
2026-06-23,417200,LS머트리얼즈,A,A,실행,-10.0,15080.0,-12.3,일240,-5.7,손절,3,,1444384269650
2026-06-23,086280,현대글로비스,A,B,실행,-10.0,186900.0,-16.0,주60주,-5.0,손절,3,,18187500000000
2026-06-23,336370,솔루스첨단소재,A,C,실행,-10.0,9420.0,-14.0,일240,-8.3,손절,3,,820840751360
2026-06-23,100790,미래에셋벤처투자,A,C,실행,-10.0,20300.0,-14.3,일240,-7.7,트레일,3,,2603107066000
2026-06-23,376270,HEM파마,A,B,실행,-10.0,41500.0,-18.6,주60주,11.4,목표,2,,356557756500
2026-06-23,051910,LG화학,A,C,실행,-10.0,291500.0,-13.8,주60주,-5.3,손절,3,,25907389881000
2026-06-23,092870,엑시콘,A,B,실행,-10.0,20250.0,-15.4,일240,-5.7,손절,3,,381083272400
2026-06-23,018880,한온시스템,A,B,실행,-10.0,3950.0,-12.5,월10,-5.6,손절,3,,5777858167760
2026-06-23,003670,포스코퓨처엠,A,C,실행,-10.0,172900.0,-13.3,주60주,-5.5,손절,3,,21836297010000
2026-06-23,005385,현대차우,A,B,실행,-10.0,213000.0,-12.3,일240,-5.0,손절,12,,6395423040000
2026-06-22,295310,에이치브이엠,A,B,주의,0.0,60400.0,-18.3,월10,-6.6,손절,1,,1320596551800
2026-06-22,354320,알멕,A,A,주의,0.0,41850.0,-18.7,일240,-6.4,손절,1,,467849089200
2026-06-22,052690,한전기술,A,A,주의,0.0,115300.0,-15.7,주60주,-5.1,손절,1,,5132946000000
2026-06-22,348340,뉴로메카,A,C,주의,0.0,40600.0,-18.6,주60주,-6.3,손절,1,,658902648300
2026-06-22,002020,코오롱,A,C,주의,0.0,47950.0,-12.8,주60주,-7.3,트레일,4,,743482368000
2026-06-22,044490,태웅,A,C,주의,0.0,32650.0,-18.0,주60주,-5.9,손절,1,,733270513650
2026-06-22,277810,레인보우로보틱스,B,C,주의,0.0,573000.0,-6.8,월10,-8.6,손절,1,,13618700316000
2026-06-22,347700,스피어,A,A,주의,0.0,22150.0,-18.4,주60주,-6.7,손절,1,,1979217179750
2026-06-19,066970,엘앤에프,B,A,주의,-0.1,128600.0,-8.5,월10,-6.3,손절,2,,6808658462100
2026-06-19,397030,에이프릴바이오,A,C,주의,-0.1,37800.0,-18.7,주60주,-8.0,손절,1,,1493802098800
2026-06-19,00088K,한화3우B,A,C,주의,-0.1,38850.0,-12.8,주60주,-6.6,손절,2,,923651391600
2026-06-19,011790,SKC,A,C,주의,-0.1,119600.0,-16.0,월10,-10.4,트레일,2,,5275053911400
2026-06-19,124500,아이티센글로벌,A,A,주의,-0.1,31200.0,-14.2,주60주,-5.8,손절,1,,1017518508950
2026-06-19,298020,효성티앤씨,A,B,주의,-0.1,293500.0,-16.9,주60주,-6.9,손절,2,,1573112407000
2026-06-19,115180,큐리언트,A,B,주의,-0.1,22800.0,-14.9,주60주,-9.2,손절,2,,1031482890550
2026-06-19,023160,태광,A,B,주의,-0.1,29150.0,-14.0,월10,-7.3,손절,2,,814818123000
2026-06-19,445090,에이직랜드,A,C,주의,-0.1,27350.0,-13.4,월10,-7.4,손절,2,,326677174200
2026-06-19,086520,에코프로,B,A,주의,-0.1,116000.0,-5.5,월10,-4.7,손절,2,,18872885128000
2026-06-19,079900,전진건설로봇,A,C,주의,-0.1,49450.0,-15.5,주60주,-9.7,손절,2,,878471209000
2026-06-19,011210,현대위아,A,B,주의,-0.1,72900.0,-12.4,월10,-7.9,손절,2,,2474752553000
2026-06-18,001430,세아베스틸지주,A,B,주의,0.0,43200.0,-12.7,주60주,-5.5,손절,1,,1918623366500
2026-06-18,112610,씨에스윈드,A,C,주의,0.0,44600.0,-21.5,주60주,-5.1,손절,1,,2003141642500
2026-06-18,047050,포스코인터내셔널,A,B,주의,0.0,56300.0,-13.8,주60주,-5.2,손절,2,,11223873874400
2026-06-18,092200,디아이씨,A,C,주의,0.0,6930.0,-12.4,주60주,-5.0,손절,1,,329775065120
2026-06-18,012750,에스원,A,C,주의,0.0,71200.0,-12.7,주60주,-5.0,손절,6,,2599143775200
2026-06-18,267250,HD현대,B,C,주의,0.0,238500.0,-12.3,월10,-9.1,손절,3,,21920581087500
2026-06-17,247540,에코프로비엠,B,B,주의,0.0,180000.0,-3.5,월10,-5.2,손절,1,,21229204178000
2026-06-17,092200,디아이씨,A,A,주의,0.0,7620.0,-14.9,일240,-5.2,손절,1,,329775065120
2026-06-16,304360,에스바이오메딕스,A,B,주의,-0.9,26550.0,-15.6,주60주,-7.9,손절,2,,375269378400
2026-06-16,124500,아이티센글로벌,A,B,주의,-0.9,35200.0,-19.5,월10,-7.8,트레일,3,,1017518508950
2026-06-16,092200,디아이씨,A,C,주의,-0.9,7910.0,-20.4,일240,-8.5,손절,2,,329775065120
2026-06-16,083650,비에이치아이,A,B,주의,-0.9,68000.0,-15.6,월10,-4.5,트레일,3,,2255844937500
2026-06-11,035420,NAVER,A,C,실행,-11.8,224000.0,-12.8,주60주,7.4,목표,1,,36708463584000
2026-06-10,035420,NAVER,A,B,실행,-12.2,227000.0,-18.6,주60주,11.5,목표,2,,36708463584000
2026-06-10,445680,큐리옥스바이오시스템즈,A,C,실행,-12.2,69200.0,-12.4,주60주,-8.2,손절,1,,1555174252000
2026-06-09,005387,현대차2우B,B,C,실행,-8.0,247500.0,-4.8,월10,-9.4,손절,10,,9510188960000
2026-06-09,329180,HD현대중공업,B,C,실행,-8.0,612000.0,-7.8,월10,2.5,트레일,10,,73053012600000
2026-06-09,466100,클로봇,A,C,실행,-8.0,36200.0,-16.2,주60주,-7.9,손절,1,,1120206516000
2026-06-09,042520,한스바이오메드,A,C,실행,-8.0,24100.0,-15.3,주60주,9.0,목표,3,,415005779700
2026-06-09,066970,엘앤에프,B,A,실행,-8.0,129600.0,-7.4,월10,-7.0,손절,2,,6808658462100
2026-06-09,007660,이수페타시스,B,A,실행,-8.0,115800.0,-4.2,월10,-4.7,손절,1,,9484471094800
2026-06-09,048410,현대바이오,A,C,실행,-8.0,8790.0,-13.5,월10,-5.1,손절,1,,1116569468040
2026-06-09,397030,에이프릴바이오,A,A,실행,-8.0,41450.0,-17.4,일240,10.6,목표,6,,1493802098800
2026-06-09,445680,큐리옥스바이오시스템즈,A,B,실행,-8.0,74600.0,-16.1,주60주,-7.3,손절,1,,1555174252000
2026-06-09,267250,HD현대,B,C,실행,-8.0,241000.0,-11.2,월10,-0.4,트레일,7,,21920581087500
2026-06-08,036200,유니셈,A,B,실행,-15.0,8980.0,-19.0,주60주,11.7,목표,1,,335466599620
2026-06-08,102940,코오롱생명과학,A,B,실행,-15.0,44700.0,-13.7,일240,7.9,목표,1,,649948438950
2026-06-08,083650,비에이치아이,A,A,실행,-15.0,59800.0,-15.2,주60주,8.9,목표,4,,2255844937500
2026-06-08,466100,클로봇,A,C,실행,-15.0,37500.0,-19.3,주60주,-6.0,손절,1,,1120206516000
2026-06-08,058470,리노공업,B,C,실행,-15.0,85100.0,-14.6,월10,9.4,트레일,8,,7423034190000
2026-06-08,056080,유진로봇,A,B,실행,-15.0,18170.0,-12.2,일240,7.0,목표,1,,770874723600
2026-06-08,267260,HD현대일렉트릭,B,A,실행,-15.0,889000.0,-11.0,월10,16.0,트레일,11,,37957633155000
2026-06-08,178920,PI첨단소재,A,C,실행,-15.0,20100.0,-13.0,일240,7.5,목표,1,,734158050000
2026-06-08,011930,신성이엔지,A,B,실행,-15.0,19260.0,-15.2,주60주,8.9,목표,1,,494035560000
2026-06-08,272290,이녹스첨단소재,A,C,실행,-15.0,25800.0,-12.5,주60주,7.2,목표,1,,604106522700
2026-06-08,007660,이수페타시스,A,C,실행,-15.0,105700.0,-20.9,일240,-1.0,트레일,3,,9484471094800
2026-06-08,107640,한중엔시에스,A,C,실행,-15.0,39500.0,-14.2,주60주,8.3,목표,2,,478629148800
2026-06-08,034020,두산에너빌리티,A,B,실행,-15.0,85800.0,-13.5,일240,7.8,목표,1,,67643257017600
2026-06-08,004020,현대제철,A,B,실행,-15.0,33300.0,-12.5,주60주,-6.7,손절,3,,5357848267750
2026-06-08,376270,HEM파마,A,A,실행,-15.0,42150.0,-14.4,주60주,8.4,목표,4,,356557756500
2026-06-08,445680,큐리옥스바이오시스템즈,A,A,실행,-15.0,79000.0,-19.6,일240,-5.1,손절,1,,1555174252000
2026-06-08,036830,솔브레인홀딩스,A,C,실행,-15.0,40800.0,-15.5,주60주,9.2,목표,2,,1019047855700
2026-06-08,200710,에이디테크놀로지,A,A,실행,-15.0,31800.0,-14.9,일240,8.7,목표,1,,533095477200
2026-06-08,089010,켐트로닉스,A,C,실행,-15.0,27000.0,-20.7,주60주,13.1,목표,4,,598689963900
2026-06-08,137400,피엔티,A,C,실행,-15.0,38400.0,-12.1,주60주,6.9,목표,4,,1100434315600
2026-06-08,357780,솔브레인,A,C,실행,-15.0,324000.0,-15.7,일240,9.3,목표,2,,2975301495000
2026-06-08,214370,케어젠,A,C,실행,-15.0,68200.0,-19.3,주60주,12.0,목표,1,,4748406000000
2026-06-08,000157,두산2우B,A,B,실행,-15.0,442000.0,-13.8,일240,-7.6,트레일,3,,477775330000
2026-06-08,010130,고려아연,A,B,실행,-15.0,1149000.0,-12.7,주60주,7.3,목표,4,,28658586437000
2026-06-08,003160,디아이,A,B,실행,-15.0,23500.0,-15.9,일240,9.5,목표,1,,788155000000
2026-06-08,383310,에코프로에이치엔,A,C,실행,-15.0,26750.0,-13.3,주60주,7.7,목표,1,,669100330800
2026-06-08,030530,원익홀딩스,A,A,실행,-15.0,21700.0,-18.1,주60주,11.1,목표,1,,2097011184150
2026-06-08,001430,세아베스틸지주,A,A,실행,-15.0,44500.0,-12.6,주60주,7.2,목표,3,,1918623366500
2026-06-08,014680,한솔케미칼,A,B,실행,-15.0,230000.0,-16.7,일240,10.0,목표,1,,3069952650000
2026-06-08,310210,보로노이,A,C,실행,-15.0,181000.0,-19.4,주60주,12.0,목표,2,,5281423077000
2026-06-08,012030,DB,A,B,실행,-15.0,1724.0,-13.5,월10,7.8,목표,1,,419447650305
2026-06-08,323280,태성,A,C,실행,-15.0,47600.0,-16.5,일240,9.9,목표,1,,1749826254000
2026-06-08,086520,에코프로,A,C,실행,-15.0,105200.0,-18.3,일240,11.2,목표,4,,18872885128000
2026-06-08,099320,쎄트렉아이,A,C,실행,-15.0,108400.0,-13.3,월10,7.7,목표,1,,1464185868600
2026-06-08,105840,우진,A,C,실행,-15.0,16380.0,-14.0,주60주,8.2,목표,1,,405973167000
2026-06-08,009830,한화솔루션,A,A,실행,-15.0,34750.0,-12.9,주60주,7.4,목표,2,,7193702631600
2026-06-08,397030,에이프릴바이오,A,B,실행,-15.0,41000.0,-25.0,일240,-8.5,손절,1,,1493802098800
2026-06-08,482630,삼양엔씨켐,A,B,실행,-15.0,13180.0,-16.1,주60주,9.6,목표,1,,344959292800
2026-06-08,061970,LB세미콘,A,C,실행,-15.0,4075.0,-19.9,주60주,12.5,목표,3,,317714042820
2026-06-08,00088K,한화3우B,A,B,실행,-15.0,39600.0,-14.8,주60주,8.7,목표,6,,923651391600
2026-06-08,281740,레이크머티리얼즈,A,C,실행,-15.0,14990.0,-15.1,주60주,8.9,목표,4,,1208784777720
2026-06-08,039440,에스티아이,A,C,실행,-15.0,24850.0,-16.2,주60주,9.7,목표,1,,445052248900
2026-06-08,115180,큐리언트,A,B,실행,-15.0,23650.0,-14.5,주60주,8.5,목표,2,,1031482890550
2026-06-08,226950,올릭스,A,C,실행,-15.0,122400.0,-24.5,일240,-1.9,트레일,2,,3554632083300
2026-06-08,388720,유일로보틱스,A,B,실행,-15.0,84900.0,-14.8,주60주,-7.0,손절,9,,999058056000
2026-06-08,222080,SFA넥셀,A,C,실행,-15.0,9770.0,-15.5,일240,9.2,목표,2,,938028536640
2026-06-08,042370,비츠로테크,A,B,실행,-15.0,10430.0,-13.5,월10,7.8,목표,1,,336932321500
2026-06-08,286940,롯데이노베이트,A,C,실행,-15.0,19890.0,-12.4,주60주,-6.8,손절,10,,339654289150
2026-06-08,265520,AP시스템,A,B,실행,-15.0,20700.0,-15.0,월10,8.8,목표,1,,374765442900
2026-06-08,060370,LS마린솔루션,A,B,실행,-15.0,27850.0,-12.4,주60주,7.1,목표,2,,1713434411200
2026-06-08,052020,에스티큐브,A,A,실행,-15.0,9770.0,-13.5,일240,7.8,목표,1,,991876215690
2026-06-08,247540,에코프로비엠,A,A,실행,-15.0,159700.0,-19.1,일240,11.8,목표,4,,21229204178000
2026-06-08,425420,티에프이,A,B,실행,-15.0,42500.0,-14.2,일240,8.3,목표,1,,574143916500
2026-06-08,117730,티로보틱스,A,B,실행,-15.0,15610.0,-12.5,주60주,7.2,목표,2,,412586606470
2026-06-08,005385,현대차우,B,C,실행,-15.0,237500.0,-11.4,월10,-6.8,손절,11,,6395423040000
2026-06-08,161580,필옵틱스,A,C,실행,-15.0,38300.0,-14.8,주60주,-4.6,트레일,3,,1013877182750
2026-06-08,066970,엘앤에프,B,A,실행,-15.0,124600.0,-17.0,월10,-3.3,손절,1,,6808658462100
2026-06-08,048410,현대바이오,A,C,실행,-15.0,8860.0,-19.0,월10,-5.8,손절,2,,1116569468040
2026-06-08,253590,네오셈,A,B,실행,-15.0,11860.0,-17.6,주60주,10.7,목표,1,,619432595680
2026-06-08,003670,포스코퓨처엠,A,B,실행,-15.0,187700.0,-15.3,일240,9.0,목표,4,,21836297010000
2026-06-08,078520,에이블씨엔씨,A,B,실행,-15.0,10250.0,-13.1,주60주,7.6,목표,4,,320494463520
2026-06-05,388720,유일로보틱스,A,A,실행,-7.3,92500.0,-15.0,월10,-11.1,손절,3,,999058056000
2026-06-05,022100,포스코DX,A,B,실행,-7.3,29200.0,-17.3,일240,-6.4,손절,1,,4933526956050
2026-06-05,052020,에스티큐브,A,C,실행,-7.3,10380.0,-20.6,월10,-8.3,손절,1,,991876215690
2026-06-04,455900,엔젤로보틱스,A,B,주의,-1.8,27200.0,-13.9,주60주,-7.6,손절,2,-25.9,396317422900
2026-06-04,003670,포스코퓨처엠,B,C,주의,-1.8,221500.0,-4.1,월10,-9.5,손절,2,-37.8,21836297010000
2026-06-04,082740,한화엔진,B,C,주의,-1.8,57300.0,-7.3,월10,-10.1,손절,2,-31.8,5357306516400
2026-06-02,001340,PKC,A,B,주의,0.0,6120.0,-12.3,주60주,-7.2,손절,3,-30.1,313913271040
2026-06-02,310210,보로노이,B,B,주의,0.0,233000.0,-18.8,월10,-3.0,손절,1,-57.0,5281423077000
2026-06-02,003670,포스코퓨처엠,B,C,주의,0.0,222500.0,-9.4,월10,-9.9,손절,3,-41.7,21836297010000
2026-06-02,086280,현대글로비스,B,C,주의,0.0,221500.0,-8.7,월10,-8.4,손절,2,-12.6,18187500000000
2026-06-02,161000,애경케미칼,A,A,주의,0.0,11300.0,-12.1,월10,-6.8,손절,3,-32.5,625135910650
2026-06-02,047810,한국항공우주,B,C,주의,0.0,147000.0,-12.7,월10,-8.2,손절,2,-18.1,16405060508100
2026-06-01,001340,PKC,A,B,주의,0.0,6440.0,-16.1,월10,-7.0,손절,1,-33.1,313913271040
2026-06-01,204270,제이앤티씨,A,B,주의,0.0,19140.0,-13.8,주60주,-5.5,손절,1,-38.3,1223495055900
2026-06-01,243070,휴온스,A,B,주의,0.0,27550.0,-15.5,월10,-5.5,손절,3,-17.6,352202151000
2026-06-01,174900,앱클론,A,B,주의,0.0,34600.0,-13.0,일240,-6.4,손절,4,-51.4,749202443950
2026-06-01,403550,쏘카,A,B,주의,0.0,12390.0,-12.4,월10,-5.9,손절,3,-21.9,434498363460
2026-05-29,199800,툴젠,A,C,주의,0.0,48100.0,-27.3,주60주,1.7,트레일,4,-19.3,432785954900
2026-05-29,086390,유니테스트,A,B,주의,0.0,15350.0,-13.8,일240,-5.3,손절,1,-51.0,324408834100
2026-05-28,056190,SFA,A,A,주의,-0.5,27400.0,-15.6,월10,-7.6,손절,6,-24.5,1127535064000
2026-05-28,399720,가온칩스,A,A,주의,-0.5,54900.0,-13.1,일240,7.6,목표,1,-7.3,816669568000
2026-05-28,458870,씨어스,A,C,주의,-0.5,31500.0,-13.8,월10,-7.3,손절,1,-13.2,1813546611000
2026-05-28,086390,유니테스트,A,A,주의,-0.5,16530.0,-12.4,월10,-5.9,손절,1,-47.7,388022553360
2026-05-28,051370,인터플렉스,A,A,주의,-0.5,10970.0,-12.4,월10,-7.0,손절,1,-39.3,313521223680
2026-05-28,389020,자람테크놀로지,A,C,주의,-0.5,39500.0,-12.4,월10,-6.1,트레일,2,-50.4,346524776000
2026-05-28,101490,에스앤에스텍,A,A,주의,-0.5,68200.0,-12.0,월10,-6.2,손절,1,-40.0,2148422315300
2026-05-28,213420,덕산네오룩스,A,B,주의,-0.5,40050.0,-14.5,주60주,-9.3,손절,3,-24.3,1253974539500
2026-05-28,010130,고려아연,B,A,주의,-0.5,1365000.0,-5.5,월10,-6.6,손절,5,-24.6,32958418051000
2026-05-28,226590,엠디바이스,A,A,주의,-0.5,18570.0,-14.2,월10,-5.2,손절,1,-39.1,303508883200
2026-05-28,336370,솔루스첨단소재,A,A,주의,-0.5,9300.0,-14.8,일240,8.7,목표,1,-24.8,919145032960
2026-05-27,336370,솔루스첨단소재,A,C,주의,0.0,9500.0,-17.1,일240,10.3,목표,2,-25.8,919145032960
2026-05-22,214370,케어젠,B,C,주의,-1.7,89100.0,-4.4,월10,-7.4,손절,5,-38.2,5666932500000
2026-05-20,247540,에코프로비엠,B,C,실행,-9.7,176700.0,-7.2,월10,13.3,트레일,8,-41.1,20153069404000
2026-05-20,022100,포스코DX,A,A,실행,-9.7,29650.0,-12.3,월10,7.0,목표,1,-40.9,5306012042100
2026-05-20,388720,유일로보틱스,A,A,실행,-9.7,87900.0,-12.5,일240,7.2,목표,1,-34.6,1238219359500
2026-05-20,455900,엔젤로보틱스,A,C,실행,-9.7,25200.0,-13.1,주60주,7.5,목표,1,-39.9,462750425850
2026-05-20,117730,티로보틱스,A,C,실행,-9.7,17130.0,-12.1,월10,6.9,목표,1,-35.8,512067576100
2026-05-20,086280,현대글로비스,B,C,실행,-9.7,210500.0,-8.5,월10,1.0,트레일,9,-11.4,17025000000000
2026-05-20,317330,덕산테코피아,A,C,실행,-9.7,20200.0,-14.0,월10,8.2,목표,2,-52.4,491438016000
2026-05-19,000250,삼천당제약,B,C,실행,-8.9,365500.0,-5.8,월10,-5.3,손절,1,-49.6,9746579616000
2026-05-19,475830,오름테라퓨틱,A,A,실행,-8.9,62900.0,-17.2,일240,10.4,목표,3,-27.8,1897475265000
2026-05-19,382900,범한퓨얼셀,A,B,실행,-8.9,26600.0,-14.1,일240,-6.8,손절,1,-39.4,308825250000
2026-05-19,078160,메디포스트,A,B,실행,-8.9,15190.0,-16.1,주60주,-6.8,손절,1,-42.3,1093808423700
2026-05-19,039200,오스코텍,A,B,실행,-8.9,41000.0,-13.1,주60주,7.6,목표,5,-26.5,1989425152000
2026-05-19,086280,현대글로비스,B,C,실행,-8.9,214000.0,-11.6,월10,-0.7,트레일,10,-11.9,17025000000000
2026-05-19,204620,글로벌텍스프리,A,A,실행,-8.9,5440.0,-12.8,주60주,-5.1,손절,1,-13.9,418888646800
2026-05-19,141080,리가켐바이오,A,B,실행,-8.9,150300.0,-21.5,주60주,-10.3,손절,1,-31.0,6789361261200
2026-05-18,214370,케어젠,B,B,실행,-5.8,85700.0,-15.8,월10,-3.7,손절,9,-25.3,5666932500000
2026-05-18,475830,오름테라퓨틱,A,A,실행,-5.8,67800.0,-15.2,일240,-9.8,손절,1,-28.6,1897475265000
2026-05-18,000250,삼천당제약,B,B,실행,-5.8,373500.0,-7.8,월10,-9.6,손절,2,-48.7,9746579616000
2026-05-18,042520,한스바이오메드,A,B,실행,-5.8,23900.0,-14.3,일240,8.4,목표,1,4.2,419284189800
2026-05-18,114190,강원에너지,A,A,실행,-5.8,12260.0,-13.1,주60주,-6.2,손절,2,-28.5,400466172540
2026-05-18,056190,SFA,A,A,실행,-5.8,26850.0,-12.4,월10,7.1,목표,3,-18.4,1127535064000
2026-05-18,006730,서부T&D,A,A,실행,-5.8,12250.0,-12.6,월10,-5.0,손절,2,-16.5,971956037310
2026-05-18,213420,덕산네오룩스,A,A,실행,-5.8,45100.0,-13.3,월10,-7.1,트레일,7,-29.8,1253974539500
2026-05-18,034220,LG디스플레이,B,C,실행,-5.8,13390.0,-12.7,월10,-9.1,손절,2,-19.9,6130000000000
2026-05-18,377300,카카오페이,A,C,실행,-5.8,49100.0,-15.1,주60주,-7.4,손절,2,-17.4,7533166941900
2026-05-18,009470,삼화전기,A,A,실행,-5.8,34050.0,-12.6,주60주,-5.6,손절,2,-28.2,320770270000
2026-05-18,389020,자람테크놀로지,A,A,실행,-5.8,42500.0,-14.7,일240,-5.4,손절,1,-47.2,346524776000
2026-05-18,108320,LX세미콘,A,A,실행,-5.8,56100.0,-12.2,주60주,-5.6,손절,1,-27.3,1018145180000
2026-05-18,348210,넥스틴,A,A,실행,-5.8,62000.0,-16.2,주60주,-5.3,손절,2,-34.7,730247248500
2026-05-15,389020,자람테크놀로지,A,C,실행,-6.1,44700.0,-14.7,일240,-10.1,손절,1,-52.8,346524776000
2026-05-14,078160,메디포스트,A,C,주의,0.0,17610.0,-32.4,월10,-5.2,트레일,2,-52.0,1093808423700
2026-05-13,373220,LG에너지솔루션,B,C,주의,0.0,430000.0,-8.1,월10,-7.1,트레일,3,-24.2,107757000000000
2026-05-13,377300,카카오페이,A,C,주의,0.0,51100.0,-14.0,주60주,8.1,목표,1,-24.0,7533166941900
2026-05-12,475400,씨메스로보틱스,A,A,주의,-2.3,31850.0,-15.2,월10,-5.5,트레일,4,-49.2,378545196400
2026-05-12,045390,대아티아이,A,C,주의,-2.3,4150.0,-13.2,월10,-9.0,손절,3,-38.8,320653865350
2026-05-12,098070,한텍,A,B,주의,-2.3,38550.0,-12.1,주60주,-7.0,손절,4,-42.5,526029969300
2026-05-08,064350,현대로템,B,C,주의,0.0,223000.0,-14.9,월10,-8.4,손절,5,-16.4,29304705670500
2026-05-07,389470,인벤티지랩,A,C,주의,0.0,55700.0,-12.0,일240,-5.5,손절,2,-32.6,816554872500
2026-05-07,049630,재영솔루텍,A,C,주의,0.0,12420.0,-16.4,일240,9.8,목표,2,-44.1,399789655200
2026-05-04,128940,한미약품,B,B,주의,0.0,445000.0,-7.9,월10,-5.5,손절,4,-2.0,5893055860000
2026-05-04,000250,삼천당제약,B,C,주의,0.0,409500.0,-7.6,월10,-7.0,트레일,8,-50.2,9746579616000
2026-05-04,141080,리가켐바이오,B,C,주의,0.0,181500.0,-6.7,월10,-0.7,트레일,9,-21.3,6789361261200
2026-04-30,141080,리가켐바이오,B,C,주의,-1.4,183400.0,-9.9,월10,-1.7,트레일,10,-18.2,6789361261200
2026-04-23,000250,삼천당제약,B,C,주의,0.0,380000.0,-20.1,월10,2.8,트레일,8,-37.2,19446244288000
2026-04-21,019170,신풍제약,A,A,주의,0.0,11880.0,-15.7,주60주,-5.3,손절,2,-29.4,548394646500
2026-04-20,018260,삼성에스디에스,B,C,주의,-1.4,179800.0,-5.9,월10,9.5,목표,17,17.9,11614407780000
2026-04-14,051910,LG화학,B,C,실행,-5.4,341500.0,-4.1,월10,24.2,목표,13,5.6,21107110557000
2026-04-10,445680,큐리옥스바이오시스템즈,A,C,실행,-7.1,74300.0,-12.2,일240,6.9,목표,1,-6.6,1735951066200
2026-04-10,042660,한화오션,B,C,실행,-7.1,123400.0,-3.4,월10,-5.3,트레일,23,-15.3,36830889958800
2026-04-07,042660,한화오션,B,C,실행,-12.9,120900.0,-5.5,월10,-3.3,트레일,26,-14.7,36830889958800
2026-04-03,389650,넥스트바이오메디컬,A,C,실행,-14.7,65800.0,-12.1,일240,-8.4,손절,2,-36.4,602985621000
2026-04-03,001040,CJ,B,C,실행,-14.7,190700.0,-5.1,월10,4.5,트레일,25,-7.2,5514452622000
2026-04-03,007660,이수페타시스,B,C,실행,-14.7,102600.0,-5.6,월10,29.1,목표,11,30.3,7194103462000
2026-04-03,141080,리가켐바이오,B,C,실행,-14.7,175000.0,-14.8,월10,3.0,트레일,21,-16.8,7029184896000
2026-04-02,304360,에스바이오메딕스,A,C,실행,-17.0,24950.0,-13.1,주60주,7.5,목표,1,14.6,355453173600
2026-04-01,304360,에스바이오메딕스,A,A,실행,-13.1,27400.0,-15.7,월10,-5.1,손절,1,4.2,355453173600
2026-03-31,001040,CJ,B,C,실행,-19.9,189000.0,-8.5,월10,5.5,트레일,28,-14.4,5514452622000
2026-03-31,348210,넥스틴,A,B,실행,-19.9,62500.0,-14.4,월10,8.4,목표,1,7.8,654812812500
2026-03-31,499790,GS피앤엘,A,A,실행,-19.9,42200.0,-12.1,일240,6.9,목표,8,3.1,836861490200
2026-03-31,000157,두산2우B,A,C,실행,-19.9,381000.0,-15.5,일240,9.2,목표,1,40.4,340247478000
2026-03-31,089030,테크윙,A,B,실행,-19.9,45300.0,-12.9,월10,7.4,목표,1,10.0,1678530118500
