code,last_ym,mkt,cls,terminal_ret,last_close,ret6,ret12,peak12,flat_months,mcap_last,recent
016601,1999-12,KOSDAQ,정상상승형,0.0,63300.0,8.2815,,0.0,1,126600000000,0
024951,1999-12,KOSDAQ,정상상승형,0.0,38000.0,0.2838,,0.0,2,2280000000,0
025981,1999-12,KOSDAQ,정상상승형,0.0,10350.0,1.1562,,-0.0417,1,6230700000,0
004735,2000-01,KOSPI,정상상승형,0.0,38450.0,5.0078,4.8258,-0.4346,3,72209100,0
034270,2000-01,KOSDAQ,정상상승형,0.0,7890.0,0.1271,,0.0,2,71609482200,0
034280,2000-01,KOSDAQ,정상상승형,0.0,9520.0,0.1333,,0.0,2,94245144000,0
034430,2000-01,KOSDAQ,정상상승형,0.0,6970.0,0.2446,,-0.0707,1,4003186000,0
034460,2000-01,KOSDAQ,정상상승형,0.0,6650.0,0.1083,,0.0,2,23763775000,0
034580,2000-01,KOSPI,정상상승형,0.0,10500.0,0.4286,,0.0,1,225383047500,0
005790,2000-02,KOSPI,정상상승형,0.0,7400.0,0.2033,0.0082,-0.0513,3,39313136400,0
034650,2000-02,KOSDAQ,정상상승형,0.0,6580.0,0.2415,,0.0,2,54550832000,0
034820,2000-03,KOSDAQ,정상상승형,0.0,7290.0,0.211,,-0.0319,1,289418744000,0
034850,2000-03,KOSPI,정상상승형,0.0,5910.0,0.3133,,0.0,1,383971833840,0
034920,2000-03,KOSDAQ,정상상승형,0.0,6550.0,0.4556,,0.0,1,81007472000,0
034960,2000-04,KOSDAQ,정상상승형,0.0,7540.0,0.3228,,0.0,1,212106432000,0
034990,2000-04,KOSPI,정상상승형,0.0,4860.0,0.1071,,-0.028,1,140523718300,0
035040,2000-04,KOSPI,정상상승형,0.0,5930.0,0.3326,,-0.0389,1,96424409200,0
007090,2000-05,KOSDAQ,정상상승형,0.0,35150.0,4.8486,26.4609,0.0,3,28120000000,0
001850,2000-06,KOSDAQ,정상상승형,0.0,38800.0,0.2721,2.5273,-0.3851,1,93980000000,0
003430,2000-06,KOSDAQ,정상상승형,0.0,178000.0,1.9716,1.0227,-0.5792,1,18481500000,0
005370,2000-06,KOSDAQ,정상상승형,0.0,20150.0,0.2594,-0.2778,-0.3064,1,16900000000,0
007930,2000-06,KOSDAQ,정상상승형,0.0,173000.0,2.6498,5.4074,-0.1762,1,32256000000,0
035310,2000-06,KOSDAQ,정상상승형,0.0,6620.0,0.122,,-0.0015,1,79357122000,0
016397,2000-08,KOSPI,정상상승형,0.0,50000.0,17.3824,,0.0,1,93470000000,0
036780,2000-10,KOSDAQ,정상상승형,0.0,5490.0,0.2146,,-0.0402,2,10239399000,0
023771,2000-12,KOSDAQ,정상상승형,0.0,31600.0,0.1286,,-0.3551,1,8848000000,0
039210,2001-02,KOSDAQ,정상상승형,0.0,5150.0,0.1075,,0.0,1,25889130000,0
040270,2001-02,KOSDAQ,정상상승형,0.0,5170.0,0.119,,0.0,1,25753364000,0
009050,2001-03,KOSPI,정상상승형,0.0,4340.0,0.5445,0.1421,-0.0565,1,597608687200,0
042300,2001-04,KOSDAQ,정상상승형,0.0,4390.0,0.1314,,-0.4919,2,5885234000,0
043040,2001-04,KOSDAQ,정상상승형,0.0,4670.0,0.1363,,-0.4614,2,8251890000,0
043400,2001-04,KOSDAQ,정상상승형,0.0,4200.0,0.1321,,-0.1232,1,13614986000,0
043700,2001-04,KOSDAQ,정상상승형,0.0,4240.0,0.2848,,-0.5695,2,1384360000,0
002740,2001-05,KOSPI,정상상승형,0.0,9910.0,0.3977,0.1659,0.0,2,111227877820,0
002745,2001-05,KOSPI,정상상승형,0.0,6800.0,0.323,0.3002,0.0,2,11514188400,0
030700,2001-05,KOSDAQ,정상상승형,0.0,11300.0,0.13,-0.4235,-0.4769,2,1771091002100,0
044400,2001-05,KOSDAQ,정상상승형,0.0,4520.0,0.1106,,-0.096,2,8928808000,0
045860,2001-06,KOSDAQ,정상상승형,0.0,5350.0,0.4382,,-0.0776,2,5745900000,0
046820,2001-07,KOSDAQ,정상상승형,0.0,5480.0,0.1299,,0.0,2,10089776000,0
047890,2001-07,KOSDAQ,정상상승형,0.0,5540.0,0.1306,,-0.5971,2,1385000000,0
015580,2001-09,KOSPI,정상상승형,0.0,12500.0,0.1737,0.0,-0.1135,2,3403073500000,0
023780,2001-09,KOSDAQ,정상상승형,0.0,3660.0,0.1619,0.2159,-0.0394,2,58560000000,0
042665,2001-10,KOSPI,정상상승형,0.0,5900.0,0.1753,,-0.2338,1,11350268100,0
042675,2001-10,KOSPI,정상상승형,0.0,1790.0,0.2786,,-0.1517,1,2620234980,0
023130,2001-11,KOSPI,정상상승형,0.0,20000.0,0.2048,0.476,0.0,2,6071728660000,0
027460,2001-11,KOSPI,정상상승형,0.0,33750.0,0.1968,0.2981,0.0,2,4048947303750,0
008985,2001-12,KOSPI,정상상승형,0.0,1510.0,0.1937,0.6064,0.0,2,1510000000,0
001690,2002-01,KOSPI,정상상승형,0.0,4900.0,0.2694,0.3225,0.0,2,41128855600,0
001695,2002-01,KOSPI,정상상승형,0.0,3950.0,0.5019,0.6809,0.0,2,5530000000,0
001697,2002-01,KOSPI,정상상승형,0.0,5800.0,0.2367,0.4987,-0.2378,2,1662807800,0
008530,2002-02,KOSPI,정상상승형,0.0,6730.0,0.1745,0.3043,-0.0103,2,93410273320,0
039500,2002-03,KOSDAQ,정상상승형,0.0,22600.0,0.7795,0.4487,0.0,2,33900000000,0
052530,2002-03,KOSDAQ,정상상승형,0.0,5400.0,0.1368,,0.0,3,1085940000,0
004110,2002-04,KOSPI,정상상승형,0.0,20100.0,6.1658,11.4458,0.0,1,6138179490,0
053530,2002-04,KOSDAQ,정상상승형,0.0,5720.0,0.1107,0.1794,0.0,2,77148608680,0
035030,2002-05,KOSDAQ,정상상승형,0.0,4710.0,0.2395,0.3457,0.0,2,43824195000,0
021740,2002-10,KOSDAQ,정상상승형,0.0,1530.0,1.7321,0.0699,-0.4,2,6112573380,0
005890,2003-07,KOSPI,정상상승형,0.0,6700.0,0.1512,-0.0733,-0.131,1,429660044800,0
046930,2003-07,KOSDAQ,정상상승형,0.0,19400.0,0.8047,0.4586,0.0,2,137766675000,0
000985,2003-10,KOSPI,정상상승형,0.0,7600.0,0.2102,0.0188,-0.0039,2,625571200,0
031150,2003-10,KOSDAQ,정상상승형,0.0,17300.0,0.2768,-0.3459,-0.4473,2,1266360000000,0
018020,2003-11,KOSPI,정상상승형,0.0,510.0,0.9245,0.02,-0.5405,1,13699474960,0
067700,2004-01,KOSDAQ,정상상승형,0.0,5230.0,0.1469,0.2423,-0.0113,1,26873200000,0
011815,2004-02,KOSPI,정상상승형,0.0,17700.0,0.3511,0.1919,-0.0084,1,535500000,0
004837,2004-03,KOSPI,정상상승형,0.0,3870.0,0.2094,0.2484,-0.0851,1,1024512000,0
047060,2004-08,KOSDAQ,정상상승형,0.0,7240.0,0.2067,0.0647,0.0,1,98657288280,0
000380,2004-10,KOSDAQ,정상상승형,0.0,2800.0,0.1618,0.1594,-0.0444,2,31640000000,0
007830,2004-12,KOSDAQ,정상상승형,0.0,13750.0,0.2972,0.4785,-0.0179,1,59581500000,0
033020,2004-12,KOSDAQ,정상상승형,0.0,850.0,0.7172,0.6038,-0.0556,1,12744000000,0
043790,2004-12,KOSDAQ,정상상승형,0.0,125000.0,0.3048,0.8657,-0.0111,2,1598752500000,0
008670,2005-01,KOSPI,정상상승형,0.0,3450.0,0.2256,-0.3727,-0.3727,2,536738407500,0
008675,2005-01,KOSPI,정상상승형,0.0,2090.0,0.2667,-0.3125,-0.3125,2,7990726260,0
007910,2005-02,KOSPI,정상상승형,0.0,10000.0,0.7825,0.8484,0.0,1,30592000000,0
009760,2005-04,KOSPI,정상상승형,0.0,1500.0,0.1765,-0.0196,-0.2308,1,77951213900,0
002480,2005-05,KOSDAQ,정상상승형,0.0,8500.0,0.4407,0.4143,0.0,2,5549752000,0
032180,2005-05,KOSDAQ,정상상승형,0.0,6600.0,0.4348,0.9412,0.0,2,32010000000,0
033220,2005-05,KOSDAQ,정상상승형,0.0,18000.0,0.3333,0.0435,0.0,2,4320000000,0
008270,2005-06,KOSPI,정상상승형,0.0,4910.0,0.696,0.874,-0.0111,1,304659783400,0
009080,2005-08,KOSPI,정상상승형,0.0,16500.0,0.2406,0.564,0.0,2,119538672000,0
009085,2005-08,KOSPI,정상상승형,0.0,9740.0,0.2987,0.5659,-0.2177,2,1511959680,0
039870,2005-11,KOSDAQ,정상상승형,0.0,8400.0,0.2632,0.1367,-0.0059,2,276636948000,0
002860,2005-12,KOSPI,정상상승형,0.0,42800.0,0.5451,0.6589,0.0,2,8035720672400,0
006445,2005-12,KOSPI,정상상승형,0.0,7400.0,0.3962,0.3962,-0.1778,1,13320000000,0
019560,2005-12,KOSDAQ,정상상승형,0.0,2140.0,0.2814,2.0571,0.0,1,99879000000,0
049370,2006-04,KOSDAQ,정상상승형,0.0,22300.0,0.517,0.8583,-0.0591,1,344013100900,0
001837,2007-05,KOSPI,정상상승형,0.0,3800.0,0.2258,-0.0155,-0.0821,2,771628000,0
006347,2007-06,KOSPI,정상상승형,0.0,9550.0,0.8156,0.6522,-0.0637,1,454512000,0
011020,2007-06,KOSPI,정상상승형,0.0,22400.0,0.8361,0.697,0.0,2,208158720000,0
042945,2007-07,KOSDAQ,정상상승형,0.0,2700.0,0.4674,0.6463,0.0,2,3059999100,0
012990,2007-11,KOSPI,정상상승형,0.0,52400.0,0.2749,1.1698,0.0,2,2368480000000,0
034750,2008-07,KOSDAQ,정상상승형,0.0,3155.0,0.2373,0.0277,0.0,1,50848125000,0
088510,2008-08,KOSPI,정상상승형,0.0,6140.0,0.1808,0.0964,0.0,1,6322602720,0
089170,2008-11,KOSPI,정상상승형,0.0,8800.0,0.375,0.6236,0.0,2,18796430400,0
089180,2008-11,KOSPI,정상상승형,0.0,8760.0,0.3687,0.6073,0.0,2,18710992080,0
089190,2008-11,KOSPI,정상상승형,0.0,8750.0,0.3672,0.6085,0.0,2,18689632500,0
089200,2008-11,KOSPI,정상상승형,0.0,8800.0,0.3559,0.6147,0.0,2,18796430400,0
007640,2009-02,KOSDAQ,정상상승형,0.0,7510.0,0.1448,0.1044,0.0,1,187141462500,0
072430,2009-02,KOSDAQ,정상상승형,0.0,3700.0,0.135,0.4859,0.0,2,41349960500,0
084697,2009-04,KOSPI,정상상승형,0.0,2500.0,0.1574,-0.3639,-0.422,2,1657132500,0
002027,2009-05,KOSPI,정상상승형,0.0,35400.0,0.6857,0.0143,0.0,2,6157369800,0
004137,2009-07,KOSPI,정상상승형,0.0,8700.0,1.0233,0.4146,0.0,1,3440200000,0
016990,2009-07,KOSDAQ,정상상승형,0.0,56000.0,1.5,0.3176,-0.0345,2,603474144000,0
042100,2009-07,KOSPI,정상상승형,0.0,4450.0,0.5451,0.0434,-0.0389,2,1031479286100,0
001370,2009-08,KOSPI,정상상승형,0.0,12950.0,0.713,-0.1564,-0.1564,2,155446620000,0
001375,2009-08,KOSPI,정상상승형,0.0,6970.0,0.2228,0.0175,-0.0085,2,5050580490,0
044070,2009-08,KOSDAQ,정상상승형,0.0,3440.0,0.8696,1.1841,-0.1179,2,59232985040,0
073710,2009-09,KOSDAQ,정상상승형,0.0,10000.0,0.3089,0.4599,0.0,2,143000000000,0
001049,2010-01,KOSPI,정상상승형,0.0,61300.0,0.2946,1.0957,0.0,2,32683504900,0
097959,2010-01,KOSPI,정상상승형,0.0,211000.0,0.256,0.529,-0.0786,2,66071063000,0
004025,2010-03,KOSPI,정상상승형,0.0,89800.0,0.1678,1.1902,0.0,1,36740239200,0
066930,2010-06,KOSDAQ,정상상승형,0.0,40000.0,0.2539,0.6949,0.0,1,319600000000,0
036850,2010-07,KOSDAQ,정상상승형,0.0,5400.0,0.8462,0.5254,0.0,2,90742696200,0
044640,2010-11,KOSDAQ,정상상승형,0.0,6100.0,1.3922,1.3372,0.0,2,152018356200,0
051820,2011-01,KOSDAQ,정상상승형,0.0,15450.0,0.3038,2.5847,0.0,2,256377346350,0
009720,2011-02,KOSPI,정상상승형,0.0,55000.0,0.4493,0.8933,0.0,1,439998937500,0
037150,2011-03,KOSDAQ,정상상승형,0.0,22050.0,0.9174,0.6095,0.0,2,502767849150,0
045710,2011-03,KOSPI,정상상승형,0.0,5610.0,0.4686,0.5605,0.0,2,662529723900,0
056200,2011-03,KOSDAQ,정상상승형,0.0,4495.0,0.8887,1.0202,0.0,2,267872791490,0
004620,2011-05,KOSPI,정상상승형,0.0,13950.0,0.2237,0.2977,0.0,2,67904861400,0
016510,2011-07,KOSPI,정상상승형,0.0,13600.0,0.277,0.5061,-0.0251,2,122400000000,0
900020,2011-11,KOSDAQ,정상상승형,0.0,4300.0,0.303,0.6015,-0.0138,1,130800000000,0
037320,2012-03,KOSDAQ,정상상승형,0.0,503.0,2.4218,2.3311,0.0,2,38082506747,0
035210,2012-10,KOSDAQ,정상상승형,0.0,3700.0,0.2092,0.1897,0.0,1,79115250000,0
038990,2012-10,KOSDAQ,정상상승형,0.0,16500.0,0.4732,1.3077,0.0,1,288669612000,0
043890,2012-10,KOSDAQ,정상상승형,0.0,28000.0,0.174,0.25,0.0,1,392959056000,0
026870,2012-11,KOSPI,정상상승형,0.0,37000.0,0.3333,0.2272,0.0,3,358900000000,0
009380,2013-01,KOSPI,정상상승형,0.0,8550.0,0.2574,0.4921,0.0,2,58540199850,0
009385,2013-01,KOSPI,정상상승형,0.0,1505.0,0.2918,0.3559,-0.0033,2,3680524155,0
036585,2013-06,KOSPI,정상상승형,0.0,6000.0,0.5228,0.8663,0.0,2,6730578000,0
006350,2013-07,KOSPI,정상상승형,0.0,6170.0,0.3283,0.3834,-0.0374,2,412306313540,0
008080,2013-09,KOSPI,정상상승형,0.0,4500.0,6.6792,4.2326,0.0,1,100000,0
900060,2013-10,KOSDAQ,정상상승형,0.0,4500.0,0.3636,0.7013,-0.1892,1,131066962950,0
010460,2014-04,KOSPI,정상상승형,0.0,28000.0,0.1245,0.1546,-0.1463,1,290458027000,0
008720,2014-12,KOSPI,정상상승형,0.0,27700.0,0.3066,0.4169,-0.0142,2,34223904000,0
090540,2015-01,KOSPI,정상상승형,0.0,4430.0,0.2087,0.2054,0.0,2,40756000000,0
053740,2015-02,KOSDAQ,정상상승형,0.0,25000.0,0.139,0.4205,0.0,3,246300000000,0
003600,2015-08,KOSPI,정상상승형,0.0,207000.0,0.1129,0.2897,0.0,2,9721095084000,0
003605,2015-08,KOSPI,정상상승형,0.0,199500.0,0.8303,0.6352,0.0,2,101729040000,0
000835,2015-09,KOSPI,정상상승형,0.0,36950.0,0.1547,-0.2755,-0.2755,2,171767728350,0
003940,2016-01,KOSPI,정상상승형,0.0,213500.0,0.1326,0.9953,-0.0615,2,406911144500,0
008900,2016-05,KOSPI,정상상승형,0.0,2805.0,0.3357,0.554,0.0,2,45559418685,0
025270,2016-08,KOSDAQ,정상상승형,0.0,7020.0,0.2041,-0.237,-0.237,2,56160000000,0
104110,2016-12,KOSPI,정상상승형,0.0,3590.0,0.2211,0.0287,-0.1996,1,69481376960,0
083350,2017-06,KOSPI,정상상승형,0.0,5020.0,0.1409,0.2534,0.0,2,7960013200,0
083360,2017-06,KOSPI,정상상승형,0.0,5010.0,0.153,0.1183,0.0,2,7944156600,0
083390,2017-06,KOSPI,정상상승형,0.0,5020.0,0.1409,0.2613,0.0,2,7960013200,0
002550,2017-07,KOSPI,정상상승형,0.0,32800.0,0.3333,0.1549,-0.003,1,2187850000000,0
900130,2017-07,KOSDAQ,정상상승형,0.0,1650.0,0.3147,0.5493,-0.4536,1,168757600000,0
005620,2017-08,KOSPI,정상상승형,0.0,61700.0,0.362,1.5132,0.0,2,111003050900,0
000327,2017-09,KOSPI,정상상승형,0.0,19600.0,0.12,0.0235,0.0,2,1813784000,0
002000,2018-12,KOSPI,정상상승형,0.0,53500.0,0.4459,0.5735,-0.3253,1,799317038000,0
002005,2018-12,KOSPI,정상상승형,0.0,41400.0,0.4202,0.4058,-0.5642,1,43202865000,0
140890,2019-05,KOSPI,정상상승형,0.0,3595.0,0.2908,0.1787,0.0,2,34821170000,0
027390,2020-04,KOSPI,정상상승형,0.0,23100.0,0.2126,-0.2401,-0.2401,3,138603026100,0
002300,2020-07,KOSPI,정상상승형,0.0,19300.0,0.1914,0.0634,0.0,2,96595515700,0
004200,2020-07,KOSPI,정상상승형,0.0,11000.0,0.3269,1.5492,0.0,2,167413884000,0
003415,2020-12,KOSPI,정상상승형,0.0,25350.0,0.6678,1.0779,-0.4483,2,39132414750,0
057500,2020-12,KOSDAQ,정상상승형,0.0,5950.0,0.4,0.593,-0.1883,1,368964240000,0
152330,2020-12,KOSPI,정상상승형,0.0,16550.0,0.2305,0.0248,0.0,2,331000000000,0
005190,2021-04,KOSPI,정상상승형,0.0,17900.0,0.1548,0.1438,0.0,2,95506595600,0
023890,2021-04,KOSDAQ,정상상승형,0.0,62200.0,0.2772,0.2668,0.0,2,569130000000,0
028150,2021-07,KOSDAQ,정상상승형,0.0,154900.0,0.1323,0.4613,-0.0227,2,1016531250000,0
043290,2021-07,KOSDAQ,정상상승형,0.0,3655.0,0.6066,1.2018,-0.0851,2,140730552005,0
033660,2021-08,KOSPI,정상상승형,0.0,11500.0,0.1058,-0.0254,-0.0945,2,661777735000,0
213090,2021-10,KOSDAQ,정상상승형,0.0,11750.0,0.3759,0.5339,-0.082,2,71919259000,0
036490,2021-12,KOSDAQ,정상상승형,0.0,402900.0,0.1443,0.126,-0.0409,2,4249657451700,0
015350,2022-01,KOSPI,정상상승형,0.0,84400.0,0.3813,0.5659,-0.0012,2,928400000000,0
041140,2022-04,KOSDAQ,정상상승형,0.0,25400.0,1.1435,0.7338,0.0,2,898482378800,0
153360,2022-04,KOSPI,정상상승형,0.0,2770.0,0.1215,0.6994,0.0,1,44331173550,0
220630,2022-05,KOSDAQ,정상상승형,0.0,62000.0,12.6865,14.4806,0.0,1,658759425570,0
950180,2022-05,KOSDAQ,정상상승형,0.0,36800.0,1.0054,0.6356,-0.0081,1,781392780000,0
046110,2022-10,KOSDAQ,정상상승형,0.0,12000.0,0.3143,0.7417,-0.0514,2,143450724000,0
337450,2022-10,KOSDAQ,정상상승형,0.0,3200.0,0.4679,0.4884,-0.2344,2,13792000000,0
341160,2022-12,KOSDAQ,정상상승형,0.0,2655.0,0.1469,0.2465,0.0,1,11139150000,0
000060,2023-02,KOSPI,정상상승형,0.0,51600.0,0.3455,0.2555,0.0,2,5732970012000,0
344050,2023-02,KOSDAQ,정상상승형,0.0,4950.0,1.1663,1.3404,0.0,2,21309750000,0
387310,2023-03,KOSDAQ,정상상승형,0.0,5070.0,1.0526,1.3045,0.0,2,27682200000,0
397500,2023-03,KOSDAQ,정상상승형,0.0,3535.0,0.319,0.6253,0.0,2,26901350000,0
008560,2023-04,KOSPI,정상상승형,0.0,6100.0,0.6486,-0.0687,-0.1311,2,3751747531900,0
396770,2023-04,KOSDAQ,정상상승형,0.0,3505.0,0.6005,0.5647,-0.0703,1,24182200000,0
426670,2023-04,KOSDAQ,정상상승형,0.0,2580.0,0.2374,,-0.2049,2,14989800000,0
388220,2023-05,KOSDAQ,정상상승형,0.0,2835.0,0.2828,0.2886,-0.1625,2,17888850000,0
048260,2023-08,KOSDAQ,정상상승형,0.0,1900000.0,9.155,13.7287,0.0,1,2928378240000,0
409570,2023-08,KOSDAQ,정상상승형,0.0,3305.0,0.6321,0.5408,-0.035,1,18529250000,0
366330,2023-09,KOSDAQ,정상상승형,0.0,8770.0,2.9864,3.2062,0.0,2,39903500000,0
367480,2023-09,KOSDAQ,정상상승형,0.0,3940.0,0.9034,0.8199,0.0,2,25570600000,0
400560,2023-09,KOSDAQ,정상상승형,0.0,2785.0,0.2215,0.2215,-0.0943,2,8494250000,0
085370,2023-10,KOSDAQ,정상상승형,0.0,36700.0,0.417,1.022,-0.0014,1,950784791250,0
08537M,2023-10,KOSDAQ,정상상승형,0.0,55300.0,0.6193,1.212,-0.0018,2,8490540800,0
367360,2023-11,KOSDAQ,정상상승형,0.0,6020.0,1.8329,1.9582,0.0,1,25168000000,0
405350,2023-11,KOSDAQ,정상상승형,0.0,3800.0,0.5702,0.6,-0.1284,2,10336000000,0
450410,2023-12,KOSDAQ,정상상승형,0.0,5450.0,1.4439,,0.0,2,21364000000,0
091990,2024-01,KOSDAQ,정상상승형,0.0,75900.0,0.1535,0.3269,0.0,2,12482872551600,0
404950,2024-01,KOSDAQ,정상상승형,0.0,3150.0,0.4858,0.5479,-0.0248,2,18396000000,0
427950,2024-01,KOSDAQ,정상상승형,0.0,5700.0,1.4153,1.801,0.0,1,27531000000,0
001880,2024-02,KOSPI,정상상승형,0.0,14350.0,0.2028,-0.0284,-0.0446,1,316464625400,0
372290,2024-02,KOSDAQ,정상상승형,0.0,4790.0,0.9917,1.2541,0.0,2,20616160000,0
426550,2024-02,KOSDAQ,정상상승형,0.0,6300.0,1.7097,1.8442,0.0,2,32004000000,0
397880,2024-03,KOSDAQ,정상상승형,0.0,3425.0,0.3431,0.593,-0.124,2,15207000000,0
001725,2024-04,KOSPI,정상상승형,0.0,63800.0,0.1516,0.1558,-0.0348,1,437167536000,0
419270,2024-04,KOSDAQ,정상상승형,0.0,5200.0,1.1443,1.3853,0.0,1,20857725000,0
436530,2024-05,KOSDAQ,정상상승형,0.0,4760.0,1.1935,1.2347,0.0,2,24847200000,0
006580,2024-06,KOSDAQ,정상상승형,0.0,5300.0,0.2311,0.6258,-0.4208,1,245677500000,0
405640,2024-06,KOSDAQ,정상상승형,0.0,3920.0,0.6402,0.7345,-0.1432,2,17777200000,0
003410,2024-07,KOSPI,정상상승형,0.0,7000.0,0.1609,0.3233,-0.0014,2,3106508062000,0
436610,2024-09,KOSDAQ,정상상승형,0.0,3375.0,0.4803,0.6423,-0.1625,2,20317500000,0
282690,2024-10,KOSPI,정상상승형,0.0,13500.0,0.1066,0.1688,0.0,2,185395702500,0
138580,2024-11,KOSDAQ,정상상승형,0.0,15850.0,0.1273,0.1569,0.0,3,357515183550,0
438220,2024-11,KOSDAQ,정상상승형,0.0,2605.0,0.1451,0.1451,-0.1597,2,14692200000,0
458320,2025-03,KOSDAQ,정상상승형,0.0,3020.0,0.4079,0.1797,0.0,1,16570050000,1
477530,2025-04,KOSDAQ,정상상승형,0.0,3490.0,0.5341,,0.0,1,13636350000,1
457390,2025-05,KOSDAQ,정상상승형,0.0,3435.0,0.4403,0.5578,0.0,2,24165225000,1
049770,2025-07,KOSPI,정상상승형,0.0,44700.0,0.5076,0.0732,0.0,1,810416040000,1
000075,2025-08,KOSPI,정상상승형,0.0,83500.0,0.4105,0.5265,-0.0302,2,12599649000,1
005390,2025-09,KOSPI,정상상승형,0.0,4100.0,0.9855,0.7787,0.0,1,581300437550,1
010420,2025-09,KOSPI,정상상승형,0.0,1888.0,0.2118,0.805,0.0,1,38526862560,1
446190,2025-09,KOSDAQ,정상상승형,0.0,2965.0,0.3759,0.3033,0.0,2,14676750000,1
006390,2025-11,KOSPI,정상상승형,0.0,18010.0,0.1313,0.2837,-0.1062,2,348091372720,1
448760,2025-12,KOSDAQ,정상상승형,0.0,5570.0,1.4484,1.6524,0.0,1,20732400000,1
448830,2026-01,KOSDAQ,정상상승형,0.0,3200.0,0.4849,0.4953,0.0,2,15744000000,1
450140,2026-01,KOSPI,정상상승형,0.0,7290.0,1.6654,1.4966,-0.5257,2,457646152500,1
478780,2026-01,KOSDAQ,정상상승형,0.0,3250.0,0.4874,0.6089,0.0,2,25707500000,1
019440,2026-02,KOSPI,정상상승형,0.0,18870.0,0.1831,0.446,0.0,2,161715900000,1
052670,2026-02,KOSDAQ,정상상승형,0.0,320000.0,152.8462,152.8462,0.0,1,60588453120,1
016070,1996-02,KOSPI,폭락형,-0.5,100.0,,,-0.375,1,206976000,0
009990,1996-03,KOSPI,폭락형,-0.5,50.0,,,-0.881,1,72526400,0
009995,1996-03,KOSPI,폭락형,-0.5,20.0,,,-0.9412,1,19000000,0
012150,1996-04,KOSPI,폭락형,-0.5,20.0,,,-0.9535,1,305536000,0
010030,1996-06,KOSPI,폭락형,-0.5,150.0,,,-0.9176,1,120306400,0
011540,1996-07,KOSPI,폭락형,-0.5,90.0,-0.9565,,-0.9565,1,630000000,0
005936,1996-12,KOSPI,폭락형,-0.5,20500.0,-0.3279,,-0.665,1,111983156500,0
008921,1996-12,KOSDAQ,폭락형,-0.5,12300.0,,,-0.618,1,984000000,0
018740,1996-12,KOSDAQ,폭락형,-0.5,1600.0,,,-0.6,1,512000000,0
018860,1996-12,KOSDAQ,폭락형,-0.5,900.0,,,-0.75,1,2340000000,0
020881,1996-12,KOSDAQ,폭락형,-0.5,6510.0,,,-0.8852,1,1302000000,0
026941,1996-12,KOSDAQ,폭락형,-0.5,11800.0,,,-0.6456,1,4720000000,0
003970,1997-01,KOSPI,폭락형,-0.5,6100.0,-0.3068,-0.5,-0.5,2,14274000000,0
004011,1997-06,KOSPI,폭락형,-0.5,7360.0,-0.5671,,-0.8022,1,22452307200,0
005000,1997-06,KOSPI,폭락형,-0.5,70.0,-0.9,-0.9449,-0.9449,1,46018560,0
004260,1997-08,KOSPI,폭락형,-0.5,67000.0,-0.3057,-0.5248,-0.5503,2,28944000000,0
007790,1997-11,KOSPI,폭락형,-0.5,10.0,-0.9688,-0.9783,-0.9783,1,117840000,0
000161,1997-12,KOSPI,폭락형,-0.5,3550.0,-0.7724,-0.8277,-0.8277,1,930864000,0
004481,1997-12,KOSDAQ,폭락형,-0.5,9900.0,-0.67,,-0.7105,1,456944400,0
008170,1997-12,KOSDAQ,폭락형,-0.5,1860.0,-0.8042,-0.7343,-0.8042,2,2849520000,0
011791,1997-12,KOSPI,폭락형,-0.5,7380.0,,,-0.631,1,35472000000,0
013691,1997-12,KOSDAQ,폭락형,-0.5,980.0,,,-0.8024,1,38619840000,0
024091,1997-12,KOSDAQ,폭락형,-0.5,30800.0,-0.5942,1.464,-0.6645,1,3984000000,0
024093,1997-12,KOSDAQ,폭락형,-0.5,25300.0,,,-0.6941,1,6006000000,0
031804,1997-12,KOSDAQ,폭락형,-0.5,6040.0,-0.9226,,-0.9451,1,35863325200,0
032582,1997-12,KOSDAQ,폭락형,-0.5,21000.0,-0.58,,-0.65,1,4068000000,0
032591,1997-12,KOSDAQ,폭락형,-0.5,23200.0,-0.6317,,-0.6317,3,1160000000,0
032611,1997-12,KOSDAQ,폭락형,-0.5,4840.0,-0.7067,,-0.7426,1,2676000000,0
032621,1997-12,KOSDAQ,폭락형,-0.5,18500.0,-0.5934,,-0.6064,1,3330000000,0
003665,1998-02,KOSPI,폭락형,-0.5,540.0,-0.5304,-0.6625,-0.6625,2,270000000,0
015780,1998-03,KOSPI,폭락형,-0.5,5.0,-0.9737,-0.9828,-0.9828,1,176963640,0
002830,1998-04,KOSDAQ,폭락형,-0.5,4800.0,-0.5514,-0.6308,-0.6308,2,9024000000,0
013730,1998-04,KOSDAQ,폭락형,-0.5,10200.0,-0.5211,-0.15,-0.6495,1,4800000000,0
003500,1998-05,KOSPI,폭락형,-0.5,100.0,-0.9248,-0.9714,-0.9714,1,143000000,0
010530,1998-05,KOSPI,폭락형,-0.5,15.0,-0.9375,-0.9864,-0.9864,1,320000000,0
010970,1998-05,KOSPI,폭락형,-0.5,20.0,-0.9459,-0.984,-0.984,1,149519925,0
012190,1998-06,KOSPI,폭락형,-0.5,610.0,-0.3222,-0.8306,-0.8306,1,13621276210,0
012195,1998-06,KOSPI,폭락형,-0.5,280.0,-0.3333,-0.8526,-0.8526,1,701508840,0
032970,1998-06,KOSDAQ,폭락형,-0.5,120.0,-0.7447,,-0.9904,1,196100000,0
